股票代码,文件,数据条数,开始日期,结束日期,策略_总收益率,策略_年化收益率,策略_最大回撤,策略_夏普比率,策略_交易次数,策略_胜率,策略_盈亏比,持有_总收益率,持有_年化收益率,持有_最大回撤,持有_夏普比率,超额收益,胜率优势,回撤改善,夏普提升
600019,df_pre_600019_停牌92_价格异常13_最大异常涨跌幅18.69%.csv,2425,2026-03-06,2016-03-11,0.9230557676,0.07031529933622616,0.6130650901693571,0.308482625019813,21,0.42857142857142855,1.5818167802751222,2.796791443850267,0.14871304821244702,0.6935286935286935,0.4864243985238636,-1.873735676250267,-0.07142857142857145,0.08046360335933644,-0.1779417735040506
600795,df_pre_600795_停牌63_价格异常4_最大异常涨跌幅11.13%.csv,2425,2026-03-06,2016-03-11,0.8124317060667838,0.06374593080910729,0.42604283646697194,0.3066903088082888,14,0.35714285714285715,3.233982054888745,1.181552350997344,0.08443540230914448,0.5091010656845892,0.36625738759908,-0.3691206449305602,-0.14285714285714285,0.0830582292176173,-0.059567078790791206
000009,df_pre_000009_价格异常13_最大异常涨跌幅17.41%.csv,2425,2026-03-06,2016-03-11,0.9071311704820364,0.06939082707158195,0.6138860811376464,0.3061001001691577,14,0.35714285714285715,1.740561174018913,0.31692347826019485,0.029021468461646327,0.749141240813367,0.23787330173526786,0.5902076922218416,-0.14285714285714285,0.13525515967572055,0.06822679843388982
000559,df_pre_000559_停牌15_价格异常16_最大异常涨跌幅10.06%.csv,2425,2026-03-06,2016-03-11,0.9072440879431698,0.06939740659250382,0.36987771888348886,0.3055632894008224,13,0.38461538461538464,0.7532240655713334,0.9425340847492398,0.07143679421362581,0.669823344351735,0.3156304869687389,-0.035289996806070034,-0.11538461538461536,0.2999456254682461,-0.01006719756791652
002230,df_pre_002230_停牌46_价格异常6_最大异常涨跌幅11.57%.csv,2425,2026-03-06,2016-03-11,0.8479690531447146,0.06589457726901271,0.46085707702875844,0.2965105511223628,15,0.4666666666666667,2.205989478903978,2.018522592420519,0.12165436331720736,0.5889777784604531,0.4339713657715923,-1.1705535392758042,-0.033333333333333326,0.12812070143169463,-0.1374608146492295
600489,df_pre_600489_停牌14_价格异常2_最大异常涨跌幅12.83%.csv,2425,2026-03-06,2016-03-11,0.7789534401052618,0.06168696273482599,0.5461527818670515,0.2816048653007579,19,0.2631578947368421,0.6281102612757399,2.481573358788583,0.1384133361478075,0.5934797612290577,0.4863293112412576,-1.702619918683321,-0.2368421052631579,0.04732697936200614,-0.2047244459404997
600406,df_pre_600406_停牌107_价格异常1_最大异常涨跌幅12.54%.csv,2425,2026-03-06,2016-03-11,0.7595787080502723,0.06047946843014995,0.364016814068567,0.2782708290860909,18,0.5555555555555556,1.842884263110468,3.9265917311434286,0.1802329261125506,0.43090147674674895,0.6075121806948159,-3.1670130230931566,0.05555555555555558,0.06688466267818194,-0.32924135160872503
000333,df_pre_000333_停牌46.csv,2425,2026-03-06,2016-03-11,0.6930929042975007,0.05624323849956503,0.3456466118278677,0.27481992284843015,13,0.38461538461538464,1.9652178923687165,4.549313102079077,0.1949218408985951,0.6052309155425083,0.6700431630764835,-3.8562201977815764,-0.11538461538461536,0.2595843037146406,-0.39522324022805333
601877,df_pre_601877_停牌5_价格异常4_最大异常涨跌幅11.52%.csv,2425,2026-03-06,2016-03-11,0.7401071320829187,0.05925387477172417,0.5223050022711255,0.2736040932597022,13,0.3076923076923077,1.117646464127328,1.535700266914238,0.10152118881585626,0.7138803984662487,0.3909327563692355,-0.7955931348313194,-0.1923076923076923,0.1915753961951232,-0.11732866310953333
600887,df_pre_600887_停牌22_价格异常1_最大异常涨跌幅10.83%.csv,2425,2026-03-06,2016-03-11,0.691874484455606,0.05616422360167217,0.41831695772937527,0.270176926452511,19,0.3157894736842105,1.8686269102902788,1.700272593806151,0.10874279662183706,0.5315918406967524,0.42983761825689115,-1.008398109350545,-0.1842105263157895,0.11327488296737709,-0.15966069180438014
