参数组合,总收益率(%),年化收益率(%),最大回撤(%),夏普比率,胜率(%),盈亏比,交易次数,超额收益(%),回撤改善(%)
"RSI(9,20,80)",4.6111299734819955,0.19035705343776121,-0.48080895856863926,0.6613425438067309,0.6428571428571429,2.304014353378648,29,-15.578059215707194,0.10898695979870766
"RSI(14,30,70)",2.9545093775789955,0.1490126772701017,-0.4081260140997809,0.5405396566288458,0.6666666666666665,3.2918262218960437,28,-17.234679811610196,0.18166990426756605
"RSI(21,40,60)",2.934171558384,0.1484142698147939,-0.3908021103216352,0.537651810559517,0.6111111111111112,2.376707142076961,36,-17.255017630805188,0.19899380804571173
"RSI(14,25,75)",1.0824254990740005,0.07692477817201904,-0.5133129307488014,0.30503665006700637,0.6,2.5376664318640905,16,-19.10676369011519,0.07648298761854555
"RSI(21,35,65)",3.2689726356369975,0.15792959765275993,-0.4336863632833966,0.5847431539381629,0.6818181818181818,4.1120353135739265,23,-16.92021655355219,0.1561095550839503
买入持有,20.18918918918919,0.36137747952072546,-0.5897959183673469,0.8453262433647868,1.0,-,1,0.0,0.0
