参数组合,总收益率(%),年化收益率(%),最大回撤(%),夏普比率,胜率(%),盈亏比,交易次数,超额收益(%),回撤改善(%)
"RSI(9,20,80)",-0.136318835140948,-0.015226957262299945,-0.705855815368981,0.056436088424842254,0.6333333333333333,0.9905200070597561,31,-11.729289028415844,0.10595854018009718
"RSI(14,30,70)",2.899480787336969,0.1531317114256714,-0.6703665129387621,0.47690915694475394,0.5806451612903226,2.7255974142642967,32,-8.693489405937926,0.14144784261031604
"RSI(21,40,60)",-0.3283188010934317,-0.040811775516777275,-0.7283450534081788,-0.023700855058393627,0.5172413793103449,1.5350187755914937,31,-11.921288994368329,0.08346930214089937
"RSI(14,25,75)",4.672563962968682,0.19928208890087018,-0.6769390619707204,0.5640428055117584,0.55,3.2856240675188078,21,-6.920406230306214,0.1348752935783578
"RSI(21,35,65)",3.048978561191875,0.15768282573735237,-0.6517347562481248,0.4832254204317612,0.6818181818181818,6.099755311695469,23,-8.54399163208302,0.1600795993009534
买入持有,11.592970193274896,0.3037200969027296,-0.8118143555490782,0.6969193851309777,1.0,-,1,0.0,0.0
