参数组合,总收益率(%),年化收益率(%),最大回撤(%),夏普比率,胜率(%),盈亏比,交易次数,超额收益(%),回撤改善(%)
"RSI(9,20,80)",0.2739620198860526,0.025131643084544297,-0.470129059048476,0.0895885547571766,0.5625,1.2353053678590815,33,0.4091779560039025,0.17511267633767047
"RSI(14,30,70)",1.3965393785468416,0.09373318414363328,-0.582021774835717,0.35336156019353665,0.6428571428571429,2.7477485953483125,29,1.5317553146646916,0.06321996055042944
"RSI(21,40,60)",0.1387116756718938,0.01340490478259948,-0.5505933507426818,0.045655807013881826,0.5151515151515151,1.1638471938085568,34,0.2739276117897437,0.09464838464346471
"RSI(14,25,75)",1.1604971475201271,0.08216941010847956,-0.6200671739514516,0.314187589250754,0.6363636363636364,2.3325299049116497,23,1.2957130836379769,0.02517456143469488
"RSI(21,35,65)",1.306831725942312,0.08946411163197521,-0.538205929435417,0.3367734811455088,0.5833333333333334,2.3162123866556708,25,1.4420476620601619,0.10703580595072949
买入持有,-0.13521593611784988,-0.014781911086296451,-0.6452417353861465,0.035923665377056144,0.0,-,1,0.0,0.0
