日期,股票代码,开盘,最高,最低,收盘,成交量,成交额,异常情况,异常涨跌幅
2016-05-11,2797,7.58910884,9.10455344,7.58910884,9.10455344,358353,5462067.0,,
2016-05-12,2797,10.0138202,10.0138202,10.0138202,10.0138202,248813,4192499.0,,
2016-05-13,2797,11.01817368,11.01817368,11.01817368,11.01817368,218552,4051954.0,价格异常,10.029673590504462
2016-05-16,2797,12.11761388,12.11761388,12.11761388,12.11761388,800134,16314732.0,,
2016-05-17,2797,13.32996956,13.32996956,13.32996956,13.32996956,1342512,30112544.0,价格异常,10.004904364884748
2016-05-18,2797,14.66118364,14.66118364,14.06094872,14.66118364,87406112,2146625104.0,,
2016-05-19,2797,14.7384416,15.41593448,14.09660624,14.19169296,109341677,2704206272.0,,
2016-05-20,2797,13.38939876,13.88266112,13.09225276,13.68654476,69318913,1568239472.0,,
2016-05-23,2797,13.5498576,14.75627036,13.47854256,14.15009252,69389298,1653443568.0,,
2016-05-24,2797,13.965862,13.965862,13.4607138,13.56174344,44488034,1021612464.0,,
2016-05-25,2797,13.7578598,14.9167292,13.62117264,14.45912436,92299663,2256915856.0,,
2016-05-26,2797,13.97180492,15.14256016,13.6390014,15.0355876,75695407,1832912688.0,,
2016-05-27,2797,14.74438452,15.55856456,14.63146904,14.708727,76298719,1930682864.0,,
2016-05-30,2797,14.45318144,15.20793228,14.1441496,14.88107168,57068324,1413687088.0,,
2016-05-31,2797,14.88107168,16.36680168,14.88107168,16.36680168,48415570,1301945632.0,,
2016-06-01,2797,18.00110468,18.00110468,17.5613286,17.7990454,103978709,3141271072.0,,
2016-06-02,2797,17.9476184,19.5819214,17.59698612,19.5819214,108985264,3388390176.0,,
2016-06-03,2797,20.15838464,21.543085,19.4927776,21.04387972,108501605,3758493280.0,价格异常,10.01517450682854
2016-06-06,2797,20.61598948,21.21028148,20.44958772,21.0676514,67471787,2364466864.0,,
2016-06-07,2797,20.9190784,23.177388,20.8596492,23.177388,73207945,2748353216.0,,
2016-06-08,2797,23.64687868,25.4951268,22.69006856,24.1282552,106338487,4334182912.0,价格异常,10.000000000000009
2016-06-13,2797,22.59498184,23.40916188,21.71542968,21.71542968,74890379,2815590800.0,,
2016-06-14,2797,21.1270806,23.40916188,20.90719256,22.62469644,82075301,3041368048.0,,
2016-06-15,2797,21.7213726,23.77168,21.51931332,22.7613836,88706784,3413473168.0,,
2016-06-16,2797,22.00068984,23.0585296,21.99474692,22.3156646,56977864,2147629824.0,,
2016-06-17,2797,22.583096,24.12231228,22.57715308,22.98721456,77227557,3033403568.0,,
2016-06-20,2797,22.69006856,23.64687868,22.03634736,23.10607296,58939774,2262785024.0,,
2016-06-21,2797,23.4448194,24.663118,22.93372828,23.24276012,77617966,3100002112.0,,
2016-06-22,2797,22.59498184,23.10607296,22.35726504,22.74355484,49372657,1883800640.0,,
2016-06-23,2797,22.74949776,22.77326944,21.691658,21.91154604,45315072,1684430864.0,,
2016-06-24,2797,21.8105164,22.57715308,20.99633636,22.23246372,49522755,1838927280.0,,
2016-06-27,2797,21.988804,22.731669,21.75703012,22.54149556,44463070,1672458448.0,,
2016-06-28,2797,22.57121016,24.79386224,22.35726504,24.79386224,89064058,3567408960.0,,
2016-06-29,2797,25.3168392,26.90954176,24.960264,25.53078432,100676599,4366867968.0,,
2016-06-30,2797,24.663118,25.06129364,23.8311092,24.01533972,64371136,2646239376.0,,
2016-07-01,2797,23.9796822,24.65123216,23.56962072,24.25899944,45199082,1834214832.0,,
2016-07-04,2797,23.77762292,24.9899786,23.65876452,24.40757244,50775277,2089119424.0,,
2016-07-05,2797,24.365972,24.82951976,24.13419812,24.68094676,45565020,1878821248.0,,
2016-07-06,2797,24.62746048,24.64528924,24.07476892,24.2768282,31231099,1277871072.0,,
2016-07-07,2797,24.3362574,24.88894896,24.12231228,24.5442596,40657769,1679942576.0,,
2016-07-08,2797,24.6334034,24.82951976,24.37191492,24.43728704,32035409,1325730784.0,,
2016-07-11,2797,24.31248572,24.33031448,22.89807076,23.177388,45952991,1820368304.0,,
2016-07-12,2797,22.94561412,24.3362574,22.36915088,24.01533972,42427188,1668771376.0,,
2016-07-13,2797,23.8311092,24.5739742,23.77168,23.84893796,34133769,1387752304.0,,
2016-07-14,2797,23.8311092,23.84893796,23.177388,23.46264816,19592652,773154336.0,,
2016-07-15,2797,23.51019152,23.58744948,23.2368172,23.34973268,15551080,612692704.0,,
2016-07-18,2797,23.325961,23.325961,22.50583804,22.56526724,23416295,892954000.0,,
2016-07-19,2797,22.52960972,22.93372828,22.48206636,22.7613836,15857473,607208400.0,,
2016-07-20,2797,22.65441104,22.8505274,22.47612344,22.54743848,14765516,561441728.0,,
2016-07-21,2797,22.53555264,22.80298404,22.47018052,22.48800928,16224832,618402576.0,,
2016-07-22,2797,22.4048084,22.45829468,21.40639784,21.60845712,24521465,901371936.0,,
2016-07-25,2797,21.4539412,21.54902792,20.9785076,21.05576556,16855181,602819696.0,,
2016-07-26,2797,20.99633636,22.86241324,20.99633636,22.20869204,28358422,1057850528.0,,
2016-07-27,2797,21.99474692,22.19086328,20.13461296,20.80616292,27405882,980696192.0,,
2016-07-28,2797,20.46741648,21.37668324,20.2950718,21.14490936,21388325,750287728.0,,
2016-07-29,2797,20.86559212,21.097366,20.58627488,20.72890496,15414211,540261984.0,,
2016-08-01,2797,20.4733594,20.58033196,19.54032096,19.7899236,15651353,523187616.0,,
2016-08-02,2797,19.908782,20.19998508,19.71266564,19.9682112,13667443,458890720.0,,
