日期,股票代码,开盘,最高,最低,收盘,成交量,成交额,异常情况,异常涨跌幅
2016-03-11,300015,3.10433968,3.15705065,3.0841525,3.12116233,1825488,50965926.0,,
2016-03-14,300015,3.15368612,3.22882729,3.15368612,3.20639709,3755810,107394149.0,,
2016-03-15,300015,3.1963035,3.22321974,3.1065827,3.1290129,3394624,95390937.0,,
2016-03-16,300015,3.1626582,3.17948085,3.08639552,3.12564837,2643452,73866409.0,,
2016-03-17,300015,3.15032159,3.22434125,3.13013441,3.22097672,4735805,134786270.0,,
2016-03-18,300015,3.252379,3.31854809,3.22209823,3.27817373,4935192,144188753.0,,
2016-03-21,300015,3.25910806,3.36901604,3.252379,3.3196696,5215257,154008758.0,,
2016-03-22,300015,3.3084545,3.3084545,3.25350051,3.27256618,3384012,98822378.0,,
2016-03-23,300015,3.2860243,3.2860243,3.23107031,3.27256618,2942882,85448321.0,,
2016-03-24,300015,3.2411639,3.32639866,3.22434125,3.27144467,3929383,115071684.0,,
2016-03-25,300015,3.2748092,3.3084545,3.25350051,3.27817373,2253886,65843178.0,,
2016-03-28,300015,3.2860243,3.33649225,3.28041675,3.29836091,3384292,99912477.0,,
2016-03-29,300015,3.2972394,3.3196696,3.25350051,3.27368769,3968738,115925486.0,,
2016-03-30,300015,3.29611789,3.38135265,3.28938883,3.3757451,4306857,128331578.0,,
2016-03-31,300015,3.40153983,3.4206055,3.33537074,3.34658584,3244076,97453719.0,,
2016-04-01,300015,3.35219339,3.36453,3.31181903,3.36453,2726227,81056918.0,,
2016-04-05,300015,3.3420998,3.41387644,3.3420998,3.40602587,4612773,139294541.0,,
2016-04-06,300015,3.37798812,3.41499795,3.3757451,3.3981753,2665275,80727538.0,,
2016-04-07,300015,3.4093904,3.4318206,3.32079111,3.32079111,3227512,97150049.0,,
2016-04-08,300015,3.4206055,3.588832,3.36453,3.50135422,17298554,540764032.0,,
2016-04-11,300015,3.4318206,3.5776169,3.42733456,3.5439716,10903729,341155280.0,,
2016-04-12,300015,3.56528029,3.80976947,3.5327565,3.63257089,13437000,437499680.0,,
2016-04-13,300015,3.588832,3.6897679,3.5327565,3.60341163,10582813,340145824.0,,
2016-04-14,300015,3.59443955,3.68752488,3.56303727,3.6673377,7586503,245267780.0,,
2016-04-15,300015,3.63481391,3.66509468,3.588832,3.59668257,4460110,144030822.0,,
2016-04-18,300015,3.57537388,3.58322445,3.51144781,3.54957915,3886861,122962824.0,,
2016-04-19,300015,3.55742972,3.6000471,3.54509311,3.55182217,3147104,100188538.0,,
2016-04-20,300015,3.54060707,3.62023428,3.36677302,3.4654659,6767772,210612434.0,,
2016-04-21,300015,3.4654659,3.52939197,3.4318206,3.44640023,3629051,112664611.0,,
2016-04-22,300015,3.44079268,3.5327565,3.4206055,3.51256932,3742282,116355227.0,,
2016-04-25,300015,3.4991112,3.50696177,3.39929681,3.46434439,3190988,98078708.0,,
2016-04-26,300015,3.46434439,3.6449075,3.45985835,3.63817844,6437307,206087858.0,,
2016-04-27,300015,3.6336924,3.66958072,3.6000471,3.60116861,4090921,132421533.0,,
2016-04-28,300015,3.588832,3.68416035,3.54957915,3.60901918,6007637,194021119.0,,
2016-04-29,300015,3.59892559,3.63705693,3.53499952,3.56415878,3440837,109833295.0,,
2016-05-03,300015,3.5215414,3.64827203,3.476681,3.6224773,5627033,180256798.0,,
2016-05-04,300015,3.59443955,3.64266448,3.5664018,3.588832,3304806,105853230.0,,
2016-05-05,300015,3.57313086,3.63257089,3.56191576,3.588832,3682247,118092278.0,,
2016-05-06,300015,3.57537388,3.59668257,3.4430357,3.45312929,5474497,171206423.0,,
2016-05-09,300015,3.45200778,3.50808328,3.39929681,3.476681,4518022,139932544.0,,
2016-05-10,300015,3.46322288,3.49686818,3.4093904,3.43406362,2646453,81412082.0,,
2016-05-11,300015,3.45985835,3.59556106,3.4318206,3.56976633,4777001,151046275.0,,
2016-05-12,300015,3.53387801,3.6336924,3.47107345,3.59443955,4271362,135615583.0,,
2016-05-13,300015,3.56752331,3.6112622,3.49126063,3.52714895,2491173,78948630.0,,
2016-05-16,300015,3.51144781,3.67630978,3.50471875,3.66173015,4125982,132413104.0,,
2016-05-17,300015,3.63593542,3.70995508,3.59443955,3.64715052,4499727,146542474.0,,
2016-05-18,300015,3.61238371,3.61238371,3.53387801,3.56415878,3078048,98107197.0,,
2016-05-19,300015,3.5776169,3.66173015,3.55742972,3.62584183,3280312,106061839.0,,
2016-05-20,300015,3.6000471,3.68864639,3.588832,3.64602901,3909391,127128945.0,,
2016-05-23,300015,3.64266448,3.70995508,3.61799126,3.66845921,3987090,130711591.0,,
2016-05-24,300015,3.66621619,3.66845921,3.60565465,3.63593542,2801239,90597183.0,,
2016-05-25,300015,3.6336924,3.70995508,3.61238371,3.63032787,2841182,92824525.0,,
2016-05-26,300015,3.62472032,3.63705693,3.48677459,3.57649539,3325771,105343701.0,,
2016-05-27,300015,3.54845764,3.58658898,3.5327565,3.53836405,1670738,53092968.0,,
2016-05-30,300015,3.53836405,3.62696334,3.50696177,3.5776169,2292257,73484683.0,,
2016-05-31,300015,3.5776169,3.700983,3.5664018,3.69425394,4913116,160217213.0,,
2016-06-01,300015,3.6897679,3.78621776,3.68752488,3.73126377,5140241,171911567.0,,
2016-06-02,300015,3.70546904,3.7682736,3.69537545,3.75593699,2575714,85780911.0,,
2016-06-03,300015,3.7682736,3.8355642,3.69649696,3.700983,7516503,252512507.0,,
2016-06-06,300015,3.69873998,3.70546904,3.65051505,3.68079582,3904465,127975816.0,,
2016-06-07,300015,3.68640337,3.73238528,3.66845921,3.72902075,3094506,102338195.0,,
2016-06-08,300015,3.70434753,3.72902075,3.6785528,3.68528186,2957586,97654215.0,,
2016-06-13,300015,3.64602901,3.68528186,3.57873841,3.57873841,3064122,99388816.0,,
2016-06-14,300015,3.57873841,3.66173015,3.5776169,3.65948713,2852359,91999163.0,,
2016-06-15,300015,3.6224773,3.76266605,3.61462673,3.76042303,4618542,152952570.0,,
2016-06-16,300015,3.79406833,3.87481705,3.71668414,3.7234132,6433233,218576394.0,,
2016-06-17,300015,3.7458434,3.90958386,3.72453471,3.89724725,6941489,237194114.0,,
2016-06-20,300015,3.8916397,3.91967745,3.79631135,3.8916397,4535580,156377963.0,,
2016-06-21,300015,3.88827517,3.94435067,3.83332118,3.86808799,4680883,161505569.0,,
2016-06-22,300015,3.83444269,3.90846235,3.79294682,3.89836876,3420679,117282532.0,,
2016-06-23,300015,3.88491064,3.90846235,3.7907038,3.80864796,3445495,117956222.0,,
2016-06-24,300015,3.7907038,3.87593856,3.76378756,3.8019189,4943376,169203217.0,,
