日期,股票代码,开盘,最高,最低,收盘,成交量,成交额,异常情况,异常涨跌幅
2016-03-11,601288,1.80082454,1.8352352,1.79508943,1.82950009,138208556,437020688.0,,
2016-03-14,601288,1.82376498,1.8352352,1.81229476,1.82950009,147144611,468904400.0,,
2016-03-15,601288,1.82950009,1.8352352,1.80082454,1.82950009,178768173,567050112.0,,
2016-03-16,601288,1.81802987,1.86391075,1.81802987,1.86391075,452161584,1459107024.0,,
2016-03-17,601288,1.85817564,1.86391075,1.8352352,1.84097031,178954399,575115936.0,,
2016-03-18,601288,1.84670542,1.84670542,1.82950009,1.84670542,229670454,735884592.0,,
2016-03-21,601288,1.84097031,1.85244053,1.8352352,1.84097031,244457300,785307568.0,,
2016-03-22,601288,1.84097031,1.84670542,1.82376498,1.82376498,120630301,385505504.0,,
2016-03-23,601288,1.82376498,1.8352352,1.81802987,1.82376498,92469604,294433440.0,,
2016-03-24,601288,1.82376498,1.82376498,1.80655965,1.81229476,80972356,256274605.0,,
2016-03-25,601288,1.81229476,1.82376498,1.80655965,1.81229476,56264415,177930540.0,,
2016-03-28,601288,1.81229476,1.82376498,1.80655965,1.80655965,85593474,271224816.0,,
2016-03-29,601288,1.81229476,1.81802987,1.80082454,1.80655965,107390436,338801456.0,,
2016-03-30,601288,1.81229476,1.84097031,1.80655965,1.8352352,125128853,398683152.0,,
2016-03-31,601288,1.8352352,1.84097031,1.82376498,1.8352352,82084460,262022897.0,,
2016-04-01,601288,1.82950009,1.84097031,1.81229476,1.8352352,115540568,367538432.0,,
2016-04-05,601288,1.82376498,1.84670542,1.81802987,1.84097031,154261933,492795200.0,,
2016-04-06,601288,1.82950009,1.8352352,1.82376498,1.82376498,80577683,256831966.0,,
2016-04-07,601288,1.82950009,1.82950009,1.80655965,1.81229476,85265479,270220560.0,,
2016-04-08,601288,1.80655965,1.81802987,1.80082454,1.81229476,77771453,245251873.0,,
2016-04-11,601288,1.80655965,1.82950009,1.80655965,1.81802987,98695041,313141152.0,,
2016-04-12,601288,1.81802987,1.82376498,1.80655965,1.81229476,61799224,195532773.0,,
2016-04-13,601288,1.81229476,1.84097031,1.81229476,1.82950009,190848393,609347472.0,,
2016-04-14,601288,1.8352352,1.84097031,1.82376498,1.82950009,74704127,238319170.0,,
2016-04-15,601288,1.82950009,1.8352352,1.81802987,1.82376498,72866592,231944337.0,,
2016-04-18,601288,1.81802987,1.82376498,1.80655965,1.81229476,77449645,244885719.0,,
2016-04-19,601288,1.81229476,1.81802987,1.80655965,1.81229476,68066749,214976040.0,,
2016-04-20,601288,1.81229476,1.81802987,1.76641388,1.80082454,238400690,744209584.0,,
2016-04-21,601288,1.79508943,1.80082454,1.78361921,1.78361921,77542574,242419876.0,,
2016-04-22,601288,1.78361921,1.80082454,1.78361921,1.79508943,84042303,262848760.0,,
2016-04-25,601288,1.79508943,1.80082454,1.7778841,1.79508943,80715873,251872828.0,,
2016-04-26,601288,1.79508943,1.80082454,1.78935432,1.79508943,55355835,173221573.0,,
2016-04-27,601288,1.80082454,1.80082454,1.78935432,1.78935432,40773997,127478572.0,,
2016-04-28,601288,1.79508943,1.80082454,1.78935432,1.79508943,60728490,189872524.0,,
2016-04-29,601288,1.78935432,1.79508943,1.78361921,1.78935432,70840648,220888435.0,,
2016-05-03,601288,1.78935432,1.80655965,1.78361921,1.80082454,108140341,338916448.0,,
2016-05-04,601288,1.79508943,1.80082454,1.78935432,1.79508943,70887845,221774529.0,,
2016-05-05,601288,1.79508943,1.79508943,1.78361921,1.79508943,67952928,212122276.0,,
2016-05-06,601288,1.79508943,1.79508943,1.7778841,1.7778841,114428566,355918336.0,,
2016-05-09,601288,1.7778841,1.7778841,1.75494366,1.76067877,97234757,299759248.0,,
2016-05-10,601288,1.75494366,1.76641388,1.74920855,1.76067877,85097736,260850517.0,,
2016-05-11,601288,1.76067877,1.76641388,1.74920855,1.76067877,94672027,289997056.0,,
2016-05-12,601288,1.75494366,1.76067877,1.74347344,1.74920855,83904533,256352910.0,,
2016-05-13,601288,1.74920855,1.76067877,1.74347344,1.74920855,69974225,213618831.0,,
2016-05-16,601288,1.74920855,1.75494366,1.74347344,1.75494366,47121242,143851711.0,,
2016-05-17,601288,1.75494366,1.75494366,1.74920855,1.75494366,57909586,176906292.0,,
2016-05-18,601288,1.74920855,1.76067877,1.73773833,1.75494366,137448774,419347280.0,,
2016-05-19,601288,1.75494366,1.76641388,1.74920855,1.76067877,90608094,278206064.0,,
2016-05-20,601288,1.76067877,1.76641388,1.75494366,1.76641388,76828475,236177895.0,,
2016-05-23,601288,1.76641388,1.7778841,1.76067877,1.77214899,84463424,261191720.0,,
2016-05-24,601288,1.7778841,1.7778841,1.76641388,1.77214899,55033433,170037803.0,,
2016-05-25,601288,1.7778841,1.78361921,1.77214899,1.7778841,44418676,137575577.0,,
2016-05-26,601288,1.7778841,1.78361921,1.77214899,1.7778841,70441921,218462674.0,,
2016-05-27,601288,1.7778841,1.78361921,1.77214899,1.7778841,66533373,206348354.0,,
2016-05-30,601288,1.78361921,1.79508943,1.77214899,1.79508943,78085853,243241363.0,,
2016-05-31,601288,1.78935432,1.8352352,1.78935432,1.82950009,153315787,486419568.0,,
2016-06-01,601288,1.82950009,1.82950009,1.81229476,1.81229476,110451631,350670736.0,,
