日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,异常情况,异常涨跌幅
2016-03-11,600038,中直股份,35.77,36.21,36.77,35.27,31133,120460431.0,4.16,0.42,0.15,0.79,,
2016-03-14,600038,中直股份,36.69,37.6,38.26,36.37,63108,253007399.0,5.22,3.84,1.39,1.61,,
2016-03-15,600038,中直股份,37.47,36.89,37.67,36.67,30589,121540706.0,2.66,-1.89,-0.71,0.78,,
2016-03-16,600038,中直股份,37.07,36.39,37.17,35.97,36750,144851837.0,3.25,-1.36,-0.5,0.94,,
2016-03-17,600038,中直股份,36.57,37.73,38.52,36.42,59237,238425684.0,5.77,3.68,1.34,1.51,,
2016-03-18,600038,中直股份,37.82,39.12,39.47,37.64,59896,249419861.0,4.85,3.68,1.39,1.53,,
2016-03-21,600038,中直股份,39.8,40.21,40.45,39.18,67852,288848288.0,3.25,2.79,1.09,1.73,,
2016-03-22,600038,中直股份,40.07,40.39,41.77,39.54,86370,376137648.0,5.55,0.45,0.18,2.2,,
2016-03-23,600038,中直股份,40.27,40.29,40.76,39.77,53210,228587913.0,2.45,-0.25,-0.1,1.36,,
2016-03-24,600038,中直股份,40.22,40.25,41.03,39.79,77003,332923584.0,3.08,-0.1,-0.04,1.96,,
2016-03-25,600038,中直股份,40.07,41.03,42.42,39.87,104570,462582640.0,6.34,1.94,0.78,2.66,,
2016-03-28,600038,中直股份,41.77,40.13,42.13,39.93,66865,292065552.0,5.36,-2.19,-0.9,1.7,,
2016-03-29,600038,中直股份,39.82,38.97,40.23,38.37,33723,141226259.0,4.63,-2.89,-1.16,0.86,,
2016-03-30,600038,中直股份,39.39,40.6,40.77,39.39,52736,226720328.0,3.54,4.18,1.63,1.34,,
2016-03-31,600038,中直股份,40.77,40.79,41.53,40.17,64684,281399968.0,3.35,0.47,0.19,1.65,,
2016-04-01,600038,中直股份,40.4,40.13,40.88,39.78,38914,167389121.0,2.7,-1.62,-0.66,0.99,,
2016-04-05,600038,中直股份,40.13,41.27,41.67,39.67,43959,191583925.0,4.98,2.84,1.14,1.12,,
2016-04-06,600038,中直股份,41.07,41.25,41.64,40.57,48273,212001558.0,2.59,-0.05,-0.02,1.23,,
2016-04-07,600038,中直股份,41.17,39.87,41.37,39.75,62427,268715744.0,3.93,-3.35,-1.38,1.59,,
2016-04-08,600038,中直股份,39.42,38.96,40.07,37.77,50552,211315098.0,5.77,-2.28,-0.91,1.29,,
2016-04-11,600038,中直股份,39.3,39.64,40.28,39.3,53276,226493575.0,2.52,1.75,0.68,1.36,,
