日期,股票代码,开盘,最高,最低,收盘,成交量,成交额,异常情况,异常涨跌幅
2016-03-11,601336,27.06329016,27.65078232,26.98598856,27.61213152,12645556,447601600.0,,
2016-03-14,601336,28.12232208,28.91852856,27.84403632,28.16870304,18266078,670847152.0,,
2016-03-15,601336,27.85949664,28.5242904,27.49617912,28.49336976,16797377,607505712.0,,
2016-03-16,601336,28.13005224,28.97263968,28.07594112,28.57840152,25567942,947474112.0,,
2016-03-17,601336,28.76392536,29.52148104,28.4469888,29.08859208,24532657,920309280.0,,
2016-03-18,601336,29.15816352,30.19400496,28.89533808,29.74565568,33913838,1304275392.0,,
2016-03-21,601336,30.13216368,32.44348152,29.9930208,31.60089408,46361428,1887479664.0,,
2016-03-22,601336,31.02113208,31.26076704,30.44910024,30.54186216,22408723,895289632.0,,
2016-03-23,601336,30.54959232,31.67046552,30.3795288,31.05978288,22625852,907823248.0,,
2016-03-24,601336,30.46456056,30.82014792,29.8384176,30.0703224,16182010,634838656.0,,
2016-03-25,601336,30.0316716,32.37391008,29.90025888,30.8433384,27174407,1087063264.0,,
2016-03-28,601336,30.9979416,31.45402104,30.20173512,30.33314784,20227936,806718352.0,,
2016-03-29,601336,30.54186216,30.94383048,30.07805256,30.47229072,17994188,711851984.0,,
2016-03-30,601336,30.6500844,31.6550052,30.54186216,31.63181472,29200395,1180396256.0,,
2016-03-31,601336,31.64727504,31.97194176,31.05205272,31.36125912,20196318,820792288.0,,
2016-04-01,601336,31.2298464,31.41537024,30.38725896,31.0365924,18151641,725718928.0,,
2016-04-05,601336,30.71965584,31.75549728,30.54186216,31.3844496,18967554,767486384.0,,
2016-04-06,601336,31.0752432,31.307148,30.70419552,31.0365924,12499838,501431168.0,,
2016-04-07,601336,31.1911956,31.25303688,30.147624,30.36406848,15205428,601856192.0,,
2016-04-08,601336,30.147624,30.17854464,29.54467152,29.92344936,12032428,464613920.0,,
2016-04-11,601336,30.51867168,31.06751304,30.32541768,30.4568304,15686311,621903584.0,,
2016-04-12,601336,30.3795288,30.59597328,30.01621128,30.58051296,10041359,393972928.0,,
2016-04-13,601336,30.8433384,31.97194176,30.71192568,31.08297336,24655073,1003281504.0,,
2016-04-14,601336,31.39990992,31.63954488,30.92064,31.25303688,11384675,460285184.0,,
2016-04-15,601336,31.1911956,31.37671944,30.90517968,31.18346544,9791421,394073936.0,,
2016-04-18,601336,30.92064,30.94383048,30.35633832,30.54186216,9597571,380381632.0,,
2016-04-19,601336,30.8433384,30.87425904,30.3022272,30.51867168,9087318,358227648.0,,
2016-04-20,601336,30.6500844,30.74284632,29.11951272,30.25584624,22239922,861904912.0,,
2016-04-21,601336,29.761116,30.7660368,29.45963976,30.2249256,20589261,807383008.0,,
