日期,股票代码,开盘,最高,最低,收盘,成交量,成交额,异常情况,异常涨跌幅
2016-03-11,601988,1.91816658,1.96424866,1.91816658,1.9584884,132583922,448241024.0,,
2016-03-14,601988,1.95272814,1.97576918,1.94120762,1.9584884,175100228,596062400.0,,
2016-03-15,601988,1.9584884,1.9584884,1.92392684,1.94696788,130204978,439130208.0,,
2016-03-16,601988,1.94120762,1.98152944,1.94120762,1.98152944,315857152,1079023680.0,,
2016-03-17,601988,1.97000892,1.97576918,1.95272814,1.97576918,160344868,546712784.0,,
2016-03-18,601988,1.97000892,1.98152944,1.9584884,1.97576918,266933902,913420576.0,,
2016-03-21,601988,1.97576918,1.99304996,1.96424866,1.97576918,435841424,1494739104.0,,
2016-03-22,601988,1.97000892,1.98152944,1.9584884,1.9584884,166908967,570079600.0,,
2016-03-23,601988,1.95272814,1.96424866,1.94696788,1.95272814,110332809,374240096.0,,
2016-03-24,601988,1.94696788,1.95272814,1.9296871,1.9296871,133477716,448585680.0,,
2016-03-25,601988,1.9296871,1.94696788,1.92392684,1.93544736,79327082,266639309.0,,
2016-03-28,601988,1.93544736,1.94696788,1.91816658,1.9296871,99208623,332807536.0,,
2016-03-29,601988,1.9296871,1.94120762,1.91816658,1.92392684,98857811,330774192.0,,
2016-03-30,601988,1.93544736,1.96424866,1.9296871,1.9584884,166511147,563526304.0,,
2016-03-31,601988,1.9584884,1.97000892,1.94696788,1.9584884,104023481,353465760.0,,
2016-04-01,601988,1.95272814,1.96424866,1.93544736,1.96424866,144341615,489026080.0,,
2016-04-05,601988,1.95272814,1.98152944,1.95272814,1.97576918,178104393,608179872.0,,
2016-04-06,601988,1.97000892,1.98152944,1.96424866,1.97000892,110203716,376898752.0,,
2016-04-07,601988,1.97576918,1.97576918,1.94696788,1.94696788,91215317,309804960.0,,
2016-04-08,601988,1.94120762,1.9584884,1.9296871,1.93544736,87687338,295593360.0,,
2016-04-11,601988,1.94120762,1.96424866,1.93544736,1.95272814,116356857,395336736.0,,
2016-04-12,601988,1.9584884,1.9584884,1.94696788,1.95272814,65726015,222522296.0,,
2016-04-13,601988,1.9584884,1.97576918,1.95272814,1.97000892,166855147,570438960.0,,
2016-04-14,601988,1.97576918,1.98152944,1.9584884,1.97000892,91337531,312015024.0,,
2016-04-15,601988,1.97000892,1.97576918,1.9584884,1.97000892,96598535,329635936.0,,
2016-04-18,601988,1.9584884,1.96424866,1.94696788,1.95272814,74774745,253570926.0,,
2016-04-19,601988,1.95272814,1.9584884,1.94120762,1.94696788,58006430,196253869.0,,
2016-04-20,601988,1.95272814,1.95272814,1.89512554,1.93544736,193327120,645531392.0,,
2016-04-21,601988,1.92392684,1.94120762,1.91816658,1.92392684,91941723,307928848.0,,
2016-04-22,601988,1.92392684,1.94120762,1.91816658,1.9296871,93214064,312549104.0,,
2016-04-25,601988,1.9296871,1.93544736,1.91816658,1.9296871,79032204,264616810.0,,
2016-04-26,601988,1.93544736,1.94120762,1.92392684,1.93544736,63027975,211295621.0,,
2016-04-27,601988,1.94120762,1.94120762,1.9296871,1.9296871,38759778,130033104.0,,
