日期,股票代码,开盘,最高,最低,收盘,成交量,成交额,异常情况,异常涨跌幅
2016-03-11,300315,10.6257313,11.00309372,10.50656422,10.74489838,43393294,469315888.0,,
2016-03-14,300315,10.87399605,11.78761033,10.75482897,11.37052555,108289969,1230314400.0,,
2016-03-15,300315,11.2215667,11.40031732,10.90378782,10.95344077,84736090,948226048.0,,
2016-03-16,300315,11.15205257,11.25135847,10.64559248,10.83427369,71033317,782318800.0,,
2016-03-17,300315,10.87399605,11.58899853,10.81441251,11.34073378,134897160,1523143920.0,,
2016-03-18,300315,11.3208726,12.05573626,11.2215667,11.79754092,178604429,2094170464.0,,
2016-03-21,300315,11.92663859,12.17490334,11.64858207,12.04580567,171950121,2061322784.0,,
2016-03-22,300315,11.86705505,13.03886467,11.73795738,12.44302927,212738021,2671925152.0,,
2016-03-23,300315,12.3139316,12.50261281,11.99615272,12.4132375,141004372,1742229232.0,,
2016-03-24,300315,12.2146257,12.25434806,11.75781856,11.78761033,134950768,1631176512.0,,
2016-03-25,300315,11.79754092,12.3139316,11.77767974,12.14511157,117462119,1426516560.0,,
2016-03-28,300315,12.06566685,12.36358455,11.77767974,11.86705505,101615874,1236341456.0,,
2016-03-29,300315,11.79754092,11.87698564,11.4201785,11.62872089,71994938,841221120.0,,
2016-03-30,300315,11.75781856,12.2146257,11.69823502,12.15504216,103913079,1251538784.0,,
2016-03-31,300315,12.19476452,12.30400101,11.96636095,12.00608331,87942073,1072930160.0,,
2016-04-01,300315,11.92663859,12.26427865,11.6187903,12.14511157,93074575,1118168224.0,,
2016-04-05,300315,12.04580567,12.59198812,11.94649977,12.40330691,122690613,1521982112.0,,
2016-04-06,300315,12.29407042,12.4132375,12.09545862,12.22455629,88467306,1090338800.0,,
2016-04-07,300315,12.29407042,12.50261281,11.87698564,12.04580567,101085204,1237469584.0,,
2016-04-08,300315,11.916708,12.76080815,11.86705505,12.39337632,158620499,1973381824.0,,
2016-04-11,300315,12.55226576,12.68136343,12.33379278,12.48275163,145580704,1835628144.0,,
2016-04-12,300315,12.40330691,12.47282104,12.0160139,12.24441747,89731629,1102020992.0,,
2016-04-13,300315,12.30400101,12.6118493,12.27420924,12.29407042,104147591,1304835664.0,,
2016-04-14,300315,12.38344573,12.80053051,12.33379278,12.65157166,129156120,1639628752.0,,
2016-04-15,300315,12.7111552,12.7111552,12.39337632,12.52247399,74553936,938696320.0,,
2016-04-18,300315,12.4132375,12.4132375,12.19476452,12.26427865,54900718,678673984.0,,
2016-04-19,300315,12.34372337,12.50261281,12.1153198,12.3139316,66073263,820579888.0,,
2016-04-20,300315,12.36358455,12.40330691,11.15205257,11.24142788,111267703,1311683024.0,,
2016-04-21,300315,11.27121965,11.44997027,10.84420428,10.97330195,61832521,698981184.0,,
2016-04-22,300315,10.97330195,11.27121965,10.88392664,11.17191375,44362746,497344960.0,,
2016-04-25,300315,11.10239962,11.30101142,10.77469015,11.19177493,49854054,553566560.0,,
2016-04-26,300315,11.2215667,11.41024791,11.18184434,11.40031732,49332880,562197888.0,,
2016-04-27,300315,11.4201785,11.46983145,11.10239962,11.13219139,44444509,505197744.0,,
2016-04-28,300315,11.19177493,11.27121965,10.95344077,11.2215667,41711329,468763968.0,,
2016-04-29,300315,11.17191375,11.36059496,11.10239962,11.19177493,37067863,419079184.0,,
2016-05-03,300315,11.17191375,11.57906794,11.14212198,11.53934558,55546019,639260736.0,,
2016-05-04,300315,11.43010909,11.58899853,11.34073378,11.38045614,55040623,636175872.0,,
2016-05-05,300315,11.25135847,11.34073378,11.07260785,11.24142788,73086240,824250672.0,,
2016-05-06,300315,11.17191375,11.20170552,10.43705009,10.47677245,91950411,1004703200.0,,
2016-05-09,300315,10.3278136,10.8243431,9.96038177,10.46684186,65784605,680955824.0,,
2016-05-10,300315,10.27816065,10.60587012,10.2285077,10.33774419,35813364,374883712.0,,
2016-05-11,300315,10.46684186,10.48670304,10.14906298,10.16892416,41889581,435214464.0,,
2016-05-12,300315,9.93059,10.11927121,9.8312841,10.08947944,36283528,365449104.0,,
2016-05-13,300315,10.09941003,10.21857711,9.93059,9.99017354,30595734,310049168.0,,
2016-05-16,300315,9.99017354,10.4271195,9.99017354,10.29802183,49317109,509481984.0,,
2016-05-17,300315,10.29802183,10.46684186,10.13913239,10.29802183,48602129,504700688.0,,
2016-05-18,300315,10.17885475,10.24836888,9.90079823,10.01996531,46034236,465423376.0,,
2016-05-19,300315,10.01003472,10.27816065,9.98024295,10.09941003,43469561,444616192.0,,
2016-05-20,300315,9.98024295,10.31788301,9.94052059,10.2285077,48193305,494230912.0,,
2016-05-23,300315,10.1292018,10.37746655,10.1292018,10.27816065,41904241,432747376.0,,
2016-05-24,300315,10.29802183,10.56614776,10.15899357,10.39732773,68598199,716568736.0,,
2016-05-25,300315,10.38739714,10.48670304,10.17885475,10.19871593,44842408,466881584.0,,
2016-05-26,300315,10.20864652,10.28809124,9.94052059,10.26823006,39847808,406362784.0,,
2016-05-27,300315,10.2285077,10.31788301,10.1292018,10.16892416,30546290,314398144.0,,
2016-05-30,300315,10.16892416,10.27816065,10.0298959,10.13913239,24683993,253073143.0,,
2016-05-31,300315,10.13913239,10.65552307,10.13913239,10.60587012,78617296,829404064.0,,
2016-06-01,300315,10.60587012,10.68531484,10.51649481,10.53635599,54547746,581314864.0,,
2016-06-02,300315,10.5264254,10.70517602,10.48670304,10.6257313,50530681,539068256.0,,
2016-06-03,300315,10.66545366,10.87399605,10.5264254,10.73496779,63221258,680319408.0,,
2016-06-06,300315,10.77469015,10.77469015,10.55621717,10.60587012,39667301,425719584.0,,
2016-06-07,300315,10.6257313,10.66545366,10.46684186,10.54628658,29162429,309762128.0,,
2016-06-08,300315,10.60587012,10.6257313,10.50656422,10.58600894,33002919,351571984.0,,
2016-06-13,300315,10.40725832,10.43705009,9.81142292,9.8312841,53444174,548287152.0,,
2016-06-14,300315,9.7319782,10.09941003,9.71211702,10.01003472,36512406,363569072.0,,
2016-06-15,300315,9.92065941,10.31788301,9.85114528,10.19871593,47474159,485740048.0,,
2016-06-16,300315,10.1292018,10.19871593,9.90079823,9.98024295,40417568,409003936.0,,
2016-06-17,300315,10.01003472,10.17885475,9.98024295,10.0298959,31044936,315289408.0,,
2016-06-20,300315,10.03982649,10.09941003,9.89086764,9.99017354,25567355,256719073.0,,
2016-06-21,300315,10.09941003,10.17885475,9.92065941,9.95045118,35689464,361420816.0,,
2016-06-22,300315,9.96038177,10.07954885,9.92065941,10.06961826,28295933,285248848.0,,
2016-06-23,300315,10.05968767,10.24836888,10.0298959,10.14906298,44842089,457181392.0,,
2016-06-24,300315,10.1292018,10.2285077,9.75183938,9.97031236,50482515,509683712.0,,
2016-06-27,300315,9.88093705,10.19871593,9.86107587,10.18878534,45387400,462240640.0,,
2016-06-28,300315,10.17885475,10.5264254,10.13913239,10.40725832,73890823,771924944.0,,
2016-06-29,300315,10.4271195,10.46684186,10.28809124,10.31788301,40823911,425459136.0,,
2016-06-30,300315,10.34767478,10.61580071,10.28809124,10.41718891,52134416,548850096.0,,
2016-07-01,300315,10.36753596,10.46684186,10.28809124,10.28809124,32422001,337997744.0,,
2016-07-04,300315,10.28809124,10.66545366,10.21857711,10.5264254,55172432,581163280.0,,
