日期,股票代码,开盘,最高,最低,收盘,成交量,成交额,异常情况,异常涨跌幅
2016-03-11,2195,3.7787448,3.91554704,3.7620616,3.8621608,4912094,113536824.0,,
2016-03-14,2195,3.9372352,4.10073056,3.87217072,4.00563632,11092052,266891690.0,,
2016-03-15,2195,3.98061152,4.00063136,3.89052224,3.89719552,6803658,160436940.0,,
2016-03-16,2195,3.93556688,3.97560656,3.837136,3.8538192,5592358,130375593.0,,
2016-03-17,2195,3.88051232,4.08571568,3.85715584,4.05735424,12910843,310004560.0,,
2016-03-18,2195,4.07570576,4.29926064,4.03399776,4.23419616,16703959,419468848.0,,
2016-03-21,2195,4.3042656,4.38601328,4.21417632,4.38434496,22715562,586576016.0,,
2016-03-22,2195,4.34096864,4.3543152,4.27423584,4.30259728,13640936,353199952.0,,
2016-03-23,2195,4.2625576,4.73302384,4.254216,4.73302384,27952349,784975120.0,,
2016-03-24,2195,4.838128,5.0550096,4.81143488,4.87316272,62254540,1832647856.0,价格异常,13.098039215686264
2016-03-25,2195,4.838128,4.8548112,4.5711968,4.6546128,38139942,1071423536.0,,
2016-03-28,2195,4.6546128,4.6879792,4.5294888,4.55785024,32017612,884122960.0,,
2016-03-29,2195,4.55785024,4.5795384,4.30593392,4.37266672,23269540,619163728.0,,
2016-03-30,2195,4.45107776,4.58621168,4.37767168,4.57286512,28624823,766890352.0,,
2016-03-31,2195,4.60789984,4.60956816,4.4710976,4.48944912,25852840,700227616.0,,
2016-04-01,2195,4.43439456,4.47777088,4.337632,4.45608272,19679981,519011696.0,,
2016-04-05,2195,4.4544144,4.629588,4.42438464,4.58287504,26830645,730022736.0,,
2016-04-06,2195,4.4877808,4.53449376,4.421048,4.49278576,27453564,738049808.0,,
2016-04-07,2195,4.5211472,4.5294888,4.36766176,4.3709984,19249626,510697536.0,,
2016-04-08,2195,4.32428544,4.33262704,4.20583472,4.27423584,17357235,444710064.0,,
2016-04-11,2195,4.32261712,4.43606288,4.32261712,4.39935984,15215907,400717216.0,,
2016-04-12,2195,4.37266672,4.42438464,4.28090912,4.38100832,13338373,347343936.0,,
2016-04-13,2195,4.4127064,4.53282544,4.3876816,4.45274608,27354701,733255104.0,,
2016-04-14,2195,4.504464,4.51781056,4.40603312,4.4710976,19992719,534641872.0,,
2016-04-15,2195,4.45274608,4.462756,4.37767168,4.39935984,15846756,418845040.0,,
2016-04-18,2195,4.337632,4.337632,4.27256752,4.29926064,12132809,312510368.0,,
2016-04-19,2195,4.35097856,4.40936976,4.2792408,4.3960232,13304047,347166304.0,,
2016-04-20,2195,4.421048,4.4377312,3.96726496,4.03399776,22886978,570174480.0,,
2016-04-21,2195,4.0373344,4.06569584,3.93890352,3.95225008,12502168,301240576.0,,
2016-04-22,2195,3.9706016,4.13576528,3.9706016,4.12575536,15487668,377571280.0,,
2016-04-25,2195,4.18581488,4.2208496,4.04067104,4.08404736,12751977,315907680.0,,
2016-04-26,2195,4.06402752,4.1207504,4.03900272,4.11741376,8851588,216668510.0,,
2016-04-27,2195,4.10907216,4.129092,4.00897296,4.0373344,9830471,240397222.0,,
2016-04-28,2195,4.04400768,4.087384,3.9372352,4.03566608,10202266,244811807.0,,
2016-04-29,2195,3.98895312,4.03566608,3.9706016,4.00229968,6350226,152414222.0,,
2016-05-03,2195,4.00897296,4.1874832,4.00730464,4.18247824,14205144,351875616.0,,
2016-05-04,2195,4.1374336,4.18080992,4.11574544,4.16579504,12634878,314472304.0,,
2016-05-05,2195,4.15578512,4.18080992,4.12575536,4.16579504,10415367,259663383.0,,
2016-05-06,2195,4.16579504,4.23085952,3.96226,3.97727488,17844963,436540592.0,,
2016-05-09,2195,3.9372352,3.9372352,3.77540816,3.8121112,11670219,268121701.0,,
2016-05-10,2195,3.8037696,3.85215088,3.79042304,3.8287944,6749272,154801354.0,,
2016-05-11,2195,3.85548752,3.86716576,3.78875472,3.79209136,6708415,153857427.0,,
2016-05-12,2195,3.7453784,3.77707648,3.67197232,3.7704032,7639813,170449898.0,,
2016-05-13,2195,3.74704672,3.81878448,3.72202192,3.75038336,5776303,130669719.0,,
2016-05-16,2195,3.74371008,3.81878448,3.71368032,3.8121112,6750739,153035328.0,,
2016-05-17,2195,3.82212112,3.91554704,3.7370368,3.84714592,10432184,239216974.0,,
2016-05-18,2195,3.8037696,3.8037696,3.67197232,3.7036704,8937620,199565111.0,,
2016-05-19,2195,3.71034368,3.86049248,3.71034368,3.76539824,10407463,237260069.0,,
2016-05-20,2195,3.73536848,3.83546768,3.70700704,3.83379936,8632086,195755674.0,,
2016-05-23,2195,3.83213104,3.89052224,3.82378944,3.85048256,10694668,247251613.0,,
2016-05-24,2195,3.8287944,3.84214096,3.73870512,3.7620616,7528397,170355726.0,,
2016-05-25,2195,3.85215088,4.13910192,3.85048256,4.045676,39854736,973962272.0,,
2016-05-26,2195,3.95225008,4.01564624,3.81377952,4.00229968,27750074,651239152.0,,
2016-05-27,2195,3.9789432,3.99228976,3.9122104,3.94891344,13323843,315508848.0,,
2016-05-30,2195,3.92222032,4.15244848,3.89052224,4.02231952,18203041,441482416.0,,
2016-05-31,2195,4.0707008,4.33262704,4.01731456,4.32762208,39061592,983444800.0,,
2016-06-01,2195,4.3611141,4.43815375,4.2271321,4.3142204,80102253,1030078768.0,,
2016-06-02,2195,4.2539285,4.33766725,4.2405303,4.3209195,46276977,592691360.0,,
2016-06-03,2195,4.3075213,4.43815375,4.23048165,4.3209195,63885664,826808000.0,,
2016-06-06,2195,4.3276186,4.43815375,4.2673267,4.35106545,45576927,591201696.0,,
2016-06-07,2195,4.30417175,4.3142204,4.2070348,4.2405303,47652332,604353072.0,,
2016-06-08,2195,4.220433,4.2941231,4.19028705,4.25057895,33648908,427588208.0,,
2016-06-13,2195,4.153442,4.1601411,3.8720798,3.87542935,40417237,490053488.0,,
2016-06-14,2195,3.8519825,3.91562395,3.7648942,3.8452834,23867812,272904160.0,,
2016-06-15,2195,3.76824375,4.0060618,3.751496,3.95581855,29887504,350336496.0,,
2016-06-16,2195,3.94911945,3.94911945,3.8452834,3.8720798,25590867,297710080.0,,
2016-06-17,2195,3.9122744,3.9993627,3.885478,3.9189735,23683678,279164624.0,,
2016-06-20,2195,3.9189735,3.9792654,3.83523475,3.952469,19059155,222804230.0,,
2016-06-21,2195,3.99601315,4.0060618,3.85533205,3.8720798,21569095,253563363.0,,
2016-06-22,2195,3.8519825,3.96251765,3.84863295,3.95581855,20282382,236906631.0,,
2016-06-23,2195,3.93572125,4.08310145,3.93572125,4.01611045,31583275,378530016.0,,
2016-06-24,2195,4.02280955,4.0462564,3.75484555,3.90892485,32780002,384854432.0,,
2016-06-27,2195,3.8787789,4.11659695,3.8720798,4.0797519,38011668,456661344.0,,
2016-06-28,2195,4.0529555,4.19028705,4.02950865,4.15009245,44950546,554889408.0,,
2016-06-29,2195,4.15679155,4.16349065,4.0797519,4.12329605,28984621,355780720.0,,
2016-06-30,2195,4.13669425,4.17018975,4.0730528,4.11659695,23059559,283488096.0,,
2016-07-01,2195,4.1132474,4.153442,4.06300415,4.07640235,19209552,235318424.0,,
2016-07-04,2195,4.02950865,4.1668402,4.0261591,4.153442,27000730,332581072.0,,
2016-07-05,2195,4.15679155,4.17688885,4.08980055,4.1400438,25988919,319647216.0,,
2016-07-06,2195,4.12329605,4.1400438,4.08980055,4.1132474,18444679,226411669.0,,
2016-07-07,2195,4.1132474,4.1132474,4.0127609,4.0730528,26271074,318458384.0,,
2016-07-08,2195,4.07640235,4.10989785,4.0328582,4.08310145,17802573,216740271.0,,
2016-07-11,2195,4.08310145,4.15009245,4.05630505,4.0596546,25613909,314248592.0,,
2016-07-12,2195,4.0596546,4.15009245,3.9859645,4.1400438,29385435,356725120.0,,
2016-07-13,2195,4.15679155,4.2472294,4.1132474,4.220433,46459454,580436336.0,,
2016-07-14,2195,4.1869375,4.21038435,4.1400438,4.18358795,28773138,357969584.0,,
2016-07-15,2195,4.1936366,4.19698615,4.10319875,4.11659695,21766146,269179056.0,,
2016-07-18,2195,4.1132474,4.1132474,4.0395573,4.06300415,20691951,251374663.0,,
2016-07-19,2195,4.0730528,4.11659695,4.0462564,4.11659695,20346050,247789149.0,,
2016-07-20,2195,4.1132474,4.13669425,4.06970325,4.11659695,21961201,268859344.0,,
2016-07-21,2195,4.1132474,4.17018975,4.0730528,4.1333447,29599613,364756368.0,,
2016-07-22,2195,4.1132474,4.3410168,4.086451,4.2606276,66004015,833764784.0,,
2016-07-25,2195,4.2539285,4.39126005,4.21708345,4.33766725,57340876,739346640.0,,
2016-07-26,2195,4.3343177,4.43145465,4.27737535,4.354415,49489658,642866736.0,,
2016-07-27,2195,4.287424,4.354415,4.02280955,4.1266456,56166028,704501296.0,,
2016-07-28,2195,4.11659695,4.1333447,3.92902215,3.9993627,38635162,464760848.0,,
2016-07-29,2195,4.00941135,4.03620775,3.8921771,3.9457699,20636772,243641667.0,,
2016-08-01,2195,3.92902215,3.9591681,3.8117879,3.885478,16046214,185575694.0,,
2016-08-02,2195,3.89552665,3.9390708,3.87542935,3.93572125,12383771,144558863.0,,
2016-08-03,2195,3.91562395,3.94242035,3.8921771,3.90892485,14634635,171156170.0,,
2016-08-04,2195,3.8988762,3.9792654,3.89552665,3.95581855,14102794,165633142.0,,
2016-08-05,2195,3.95581855,3.9859645,3.885478,3.885478,15046012,175716483.0,,
2016-08-08,2195,3.86203115,3.9256726,3.818487,3.92232305,12789543,148000995.0,,
2016-08-09,2195,3.92232305,3.96251765,3.8988762,3.952469,15708703,184598155.0,,
2016-08-10,2195,3.9591681,3.9658672,3.90892485,3.91562395,13865050,162775718.0,,
2016-08-11,2195,3.89552665,3.91562395,3.84193385,3.8452834,14103206,163077822.0,,
2016-08-12,2195,3.83523475,3.9122744,3.8251861,3.9055753,12617500,145483102.0,,
2016-08-15,2195,3.90892485,4.0931501,3.8921771,4.0529555,34381426,411436560.0,,
2016-08-16,2195,4.0596546,4.0663537,4.00941135,4.0261591,20593837,248013341.0,,
2016-08-17,2195,4.0261591,4.0462564,3.98261495,4.02950865,16964947,203643863.0,,
2016-08-18,2195,4.03620775,4.05630505,3.9926636,4.01946,17343902,208488701.0,,
2016-08-19,2195,4.01946,4.0261591,3.9859645,3.99601315,13502357,161203590.0,,
2016-08-22,2195,3.99601315,4.0127609,3.9189735,3.9256726,12474760,147683802.0,,
2016-08-23,2195,3.9256726,3.9457699,3.9055753,3.93572125,10679803,125254401.0,,
2016-08-24,2195,3.9457699,4.03620775,3.94242035,3.96921675,17886989,213157254.0,,
2016-08-25,2195,3.93572125,3.9390708,3.87542935,3.9189735,14266085,166315228.0,,
2016-08-26,2195,3.9323717,3.98261495,3.9189735,3.93572125,12214148,144065022.0,,
2016-08-29,2195,3.92902215,3.9658672,3.90222575,3.92902215,10026169,117593125.0,,
2016-08-30,2195,3.94911945,3.96251765,3.9189735,3.93572125,14276578,167900864.0,,
2016-08-31,2195,3.9390708,3.9390708,3.86203115,3.89552665,17900913,207915921.0,,
2016-09-01,2195,3.89552665,3.9725663,3.88882755,3.9189735,26076958,306227168.0,,
2016-09-02,2195,3.9256726,3.9256726,3.86873025,3.885478,16293670,189410968.0,,
2016-09-05,2195,3.9055753,3.9591681,3.8921771,3.89552665,15967984,187252226.0,,
2016-09-06,2195,3.89552665,3.96921675,3.86203115,3.96251765,19900109,233340022.0,,
2016-09-07,2195,3.9591681,3.9993627,3.93572125,3.952469,20310502,240545228.0,,
2016-09-08,2195,3.9591681,3.9859645,3.94242035,3.9658672,14014120,165759363.0,,
2016-09-09,2195,3.95581855,3.9658672,3.9055753,3.9122744,12096219,142137982.0,,
2016-09-12,2195,3.8519825,3.87542935,3.82183655,3.82183655,16607791,190610757.0,,
2016-09-13,2195,3.84863295,3.84863295,3.8117879,3.82853565,8772828,100240982.0,,
2016-09-14,2195,3.84193385,3.8653807,3.8117879,3.8251861,7924173,90683584.0,,
2016-09-19,2195,3.82853565,3.86873025,3.82853565,3.8519825,6624606,76142140.0,,
2016-09-20,2195,3.86203115,3.86203115,3.8251861,3.8385843,6017350,68958394.0,,
2016-09-21,2195,3.84863295,3.86203115,3.8385843,3.84863295,5596293,64333701.0,,
2016-09-22,2195,3.8653807,3.89552665,3.8586816,3.86203115,8768376,101454549.0,,
2016-09-23,2195,3.8653807,3.89552665,3.8519825,3.8586816,7510835,86808244.0,,
2016-09-26,2195,3.8452834,3.84863295,3.7380978,3.74144735,11435120,129916341.0,,
2016-09-27,2195,3.74814645,3.80173925,3.74814645,3.7983897,6863183,77243669.0,,
