日期,股票代码,开盘,最高,最低,收盘,成交量,成交额,异常情况,异常涨跌幅
2016-03-11,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,,
2016-03-14,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-15,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-16,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-17,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-18,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-21,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-22,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-23,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-24,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-25,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-28,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-29,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-30,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-03-31,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-04-01,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-04-05,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-04-06,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-04-07,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-04-08,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
2016-04-11,600485,18.28791814,18.28791814,18.28791814,18.28791814,0.0,0.0,停牌,
