日期,股票代码,开盘,最高,最低,收盘,成交量,成交额,异常情况,异常涨跌幅
2016-03-11,603993,2.92899984,2.96366256,2.88567144,2.92899984,27975712,94466027.0,,
2016-03-14,603993,2.96366256,3.01565664,2.93766552,2.9896596,58188498,200565296.0,,
2016-03-15,603993,2.96366256,2.97232824,2.9030028,2.92899984,43858532,148288903.0,,
2016-03-16,603993,2.92899984,2.9463312,2.87700576,2.89433712,32783871,109884226.0,,
2016-03-17,603993,2.92033416,2.95499688,2.89433712,2.9463312,48565631,164456420.0,,
2016-03-18,603993,2.9463312,3.06765072,2.9463312,3.04165368,95207219,331633552.0,,
2016-03-21,603993,3.04165368,3.09364776,3.01565664,3.08498208,101809302,359262064.0,,
2016-03-22,603993,3.06765072,3.0763164,3.01565664,3.032988,68770036,241215879.0,,
2016-03-23,603993,3.02432232,3.24096432,2.99832528,3.11097912,118023358,424406992.0,,
2016-03-24,603993,3.032988,3.05898504,2.99832528,3.00699096,86993444,303698928.0,,
2016-03-25,603993,2.9896596,3.032988,2.95499688,2.99832528,45026276,155702330.0,,
2016-03-28,603993,2.99832528,3.06765072,2.97232824,3.01565664,58987322,204944880.0,,
2016-03-29,603993,3.02432232,3.05898504,2.98099392,2.9896596,56634972,196696430.0,,
2016-03-30,603993,3.00699096,3.06765072,2.99832528,3.04165368,65422688,228669417.0,,
2016-03-31,603993,3.05031936,3.17163888,3.02432232,3.10231344,134070476,478539664.0,,
2016-04-01,603993,3.06765072,3.11097912,3.032988,3.06765072,73860613,261487803.0,,
2016-04-05,603993,3.06765072,3.12831048,3.032988,3.1196448,101072601,359728992.0,,
2016-04-06,603993,3.11097912,3.17163888,3.08498208,3.11097912,86203369,310655552.0,,
2016-04-07,603993,3.12831048,3.13697616,3.032988,3.04165368,71445913,252956028.0,,
2016-04-08,603993,3.02432232,3.02432232,2.96366256,2.9896596,54110245,186732190.0,,
2016-04-11,603993,3.00699096,3.06765072,3.00699096,3.04165368,50595612,177735191.0,,
2016-04-12,603993,3.04165368,3.05031936,2.98099392,3.00699096,39140233,135868059.0,,
2016-04-13,603993,3.05031936,3.18897024,3.05031936,3.1196448,210117468,760690048.0,,
2016-04-14,603993,3.12831048,3.12831048,3.05898504,3.09364776,101414649,360504976.0,,
2016-04-15,603993,3.09364776,3.11097912,3.05031936,3.06765072,54676241,193639759.0,,
2016-04-18,603993,3.05031936,3.05031936,3.00699096,3.02432232,48880016,170368421.0,,
2016-04-19,603993,3.04165368,3.0763164,3.02432232,3.02432232,40194426,141092218.0,,
2016-04-20,603993,3.05031936,3.05898504,2.79034896,2.9030028,85940476,291276032.0,,
2016-04-21,603993,2.91166848,3.01565664,2.87700576,2.93766552,73943826,252495465.0,,
2016-04-22,603993,2.88567144,2.92033416,2.8596744,2.9030028,37506229,124867576.0,,
2016-04-25,603993,2.89433712,2.91166848,2.8596744,2.9030028,24553698,81688882.0,,
2016-04-26,603993,2.89433712,2.91166848,2.8596744,2.9030028,25927606,86208333.0,,
2016-04-27,603993,2.9030028,3.00699096,2.87700576,2.92033416,51787085,176227845.0,,
2016-04-28,603993,2.92033416,2.92033416,2.92033416,2.92033416,0,0.0,,
2016-04-29,603993,2.92033416,2.92033416,2.92033416,2.92033416,0,0.0,停牌,
2016-05-03,603993,2.92033416,2.92033416,2.92033416,2.92033416,0,0.0,停牌,
2016-05-04,603993,2.92033416,2.92033416,2.92033416,2.92033416,0,0.0,停牌,
2016-05-05,603993,2.92033416,2.92033416,2.92033416,2.92033416,0,0.0,停牌,
2016-05-06,603993,2.92033416,2.92033416,2.92033416,2.92033416,0,0.0,停牌,
