日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-14,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-15,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-16,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-17,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-18,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-21,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-22,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-23,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-24,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-25,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-28,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-29,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-30,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-03-31,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-01,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-05,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-06,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-07,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-08,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-11,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-12,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-13,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-14,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-15,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-18,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-19,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-20,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-21,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-22,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-25,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-26,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-27,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-28,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-04-29,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-03,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-04,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-05,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-06,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-09,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-10,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-11,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-12,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-13,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-16,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
2016-05-17,000002,17.13525086,17.13525086,17.13525086,17.13525086,0,0.0
