日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,601718,8.263809,8.40153915,8.0801688,8.24544498,54794947,492382080.0
2016-03-14,601718,8.43826719,8.9983698,8.31890106,8.74127352,101999293,964514992.0
2016-03-15,601718,8.68618146,8.82391161,8.58517935,8.59436136,77691542,735769920.0
2016-03-16,601718,8.6310894,8.70454548,8.37399312,8.5392693,68079649,634193328.0
2016-03-17,601718,8.62190739,8.89736769,8.49335925,8.87900367,112568993,1073137968.0
2016-03-18,601718,8.9065497,9.43910628,8.82391161,9.22792005,178643295,1778877264.0
2016-03-21,601718,9.31974015,9.80638668,9.11773593,9.40237824,174669008,1790560272.0
2016-03-22,601718,9.23710206,9.33810417,9.09937191,9.13609995,99866839,1003267616.0
2016-03-23,601718,9.06264387,9.29219412,9.00755181,9.25546608,78622025,785591600.0
2016-03-24,601718,9.14528196,9.20955603,8.84227563,8.86063965,89673026,883774112.0
2016-03-25,601718,8.84227563,8.97082377,8.75045553,8.86982166,53383016,515185712.0
2016-03-28,601718,8.86982166,9.09937191,8.78718357,8.82391161,58683869,573215968.0
2016-03-29,601718,8.78718357,8.85145764,8.33726508,8.43826719,58262826,540922640.0
2016-03-30,601718,8.52090528,8.75045553,8.50254126,8.71372749,53325959,500411504.0
2016-03-31,601718,8.74127352,8.86063965,8.60354337,8.6310894,64473346,611763168.0
2016-04-01,601718,8.70454548,8.86982166,8.49335925,8.61272538,56419801,531131104.0
2016-04-05,601718,8.61272538,9.10855392,8.55763332,8.88818568,103508779,996885360.0
2016-04-06,601718,8.77800156,8.87900367,8.65863543,8.75963754,65794411,628144384.0
2016-04-07,601718,8.82391161,8.85145764,8.45663121,8.49335925,55995305,525096016.0
2016-04-08,601718,8.43826719,8.58517935,8.32808307,8.43826719,49837413,457638256.0
2016-04-11,601718,8.48417724,8.67699945,8.48417724,8.53008729,44087157,411783232.0
2016-04-12,601718,8.53008729,8.65863543,8.41990317,8.53008729,42647836,396750544.0
2016-04-13,601718,8.58517935,8.85145764,8.54845131,8.67699945,79065747,750209504.0
2016-04-14,601718,8.74127352,9.03509784,8.67699945,8.96164176,105410884,1014940624.0
2016-04-15,601718,8.9065497,9.01673382,8.66781744,8.75963754,82997839,796703488.0
2016-04-18,601718,8.69536347,8.69536347,8.52090528,8.55763332,39769456,371220112.0
2016-04-19,601718,8.59436136,8.64027141,8.45663121,8.54845131,29585770,274685600.0
2016-04-20,601718,8.58517935,8.60354337,7.78634448,7.9883487,72003505,638675616.0
2016-04-21,601718,7.97916669,8.06180478,7.7128884,7.75879845,38442452,331604160.0
2016-04-22,601718,7.75879845,7.85980056,7.63025031,7.77716247,28854645,242946172.0
2016-04-25,601718,7.73125242,7.74961644,7.50170217,7.59352227,32738576,270020624.0
2016-04-26,601718,7.59352227,7.67616036,7.5292482,7.66697835,22574534,187230235.0
2016-04-27,601718,7.69452438,7.75879845,7.57515825,7.59352227,25011949,208999158.0
2016-04-28,601718,7.6210683,7.63025031,7.32724398,7.48333815,27556457,224131661.0
2016-04-29,601718,7.48333815,7.51088418,7.39151805,7.44661011,16572784,134520178.0
2016-05-03,601718,7.49252016,7.78634448,7.44661011,7.74961644,30556794,253593955.0
2016-05-04,601718,7.70370639,8.0801688,7.65779634,7.83225453,51117441,437818128.0
2016-05-05,601718,7.8047085,7.88734659,7.72207041,7.8047085,26351979,223578135.0
2016-05-06,601718,7.85061855,7.93325664,7.4374281,7.44661011,40787349,339253200.0
2016-05-09,601718,7.39151805,7.39151805,6.98750961,7.04260167,32180417,250060028.0
2016-05-10,601718,7.05178368,7.21705986,7.05178368,7.11605775,21140509,163799347.0
2016-05-11,601718,7.17114981,7.30887996,7.0701477,7.17114981,31293038,245431174.0
2016-05-12,601718,7.08851172,7.15278579,6.94159956,7.14360378,22045481,169163615.0
2016-05-13,601718,7.13442177,7.24460589,7.03341966,7.07932971,16883823,131200055.0
