日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,600256,2.57087312,2.62544354,2.56480974,2.6072534,22871525,97854871.0
2016-03-14,600256,2.6375703,2.72245762,2.62544354,2.69214072,35143927,155443380.0
2016-03-15,600256,2.68001396,2.68607734,2.62544354,2.65576044,24099661,105527857.0
2016-03-16,600256,2.65576044,2.68001396,2.61331678,2.62544354,20010525,87256362.0
2016-03-17,600256,2.64969706,2.71033086,2.6375703,2.68001396,33637566,148609526.0
2016-03-18,600256,2.6982041,2.77702804,2.68607734,2.77096466,57014856,257318775.0
2016-03-21,600256,2.7891548,2.83159846,2.75277452,2.83159846,61838990,285528496.0
2016-03-22,600256,2.81340832,2.82553508,2.78309142,2.79521818,37814053,174558323.0
2016-03-23,600256,2.7891548,2.81340832,2.7588379,2.80128156,32395609,148797535.0
2016-03-24,600256,2.76490128,2.77096466,2.71033086,2.71639424,46809808,211093597.0
2016-03-25,600256,2.71639424,2.73458438,2.69214072,2.728521,27549709,123343604.0
2016-03-28,600256,2.73458438,2.7588379,2.68607734,2.6982041,33818295,152162489.0
2016-03-29,600256,2.69214072,2.6982041,2.61938016,2.64969706,25926155,113836543.0
2016-03-30,600256,2.6678872,2.74064776,2.66182382,2.728521,34667960,155108915.0
2016-03-31,600256,2.728521,2.74064776,2.70426748,2.72245762,31279911,140448053.0
2016-04-01,600256,2.70426748,2.728521,2.65576044,2.728521,35250659,156663731.0
2016-04-05,600256,2.71033086,2.80128156,2.6982041,2.78309142,48780801,221844336.0
2016-04-06,600256,2.76490128,2.82553508,2.75277452,2.79521818,52242603,240349692.0
2016-04-07,600256,2.80734494,2.83159846,2.7588379,2.76490128,49087443,226382609.0
2016-04-08,600256,2.74671114,2.75277452,2.68001396,2.71033086,35501272,159113413.0
2016-04-11,600256,2.73458438,2.78309142,2.73458438,2.76490128,33461025,152422868.0
2016-04-12,600256,2.7588379,2.77096466,2.71639424,2.7588379,26445162,119742017.0
2016-04-13,600256,2.79521818,2.87404212,2.79521818,2.80734494,85458982,400027264.0
2016-04-14,600256,2.83159846,3.08626042,2.8194717,3.02562662,201130068,987778496.0
2016-04-15,600256,3.0013731,3.00743648,2.92861254,2.95286606,85980856,419637808.0
2016-04-18,600256,2.9104224,2.9104224,2.83766184,2.86191536,63344103,298734784.0
2016-04-19,600256,2.90435902,2.90435902,2.84372522,2.86797874,38328089,180943990.0
2016-04-20,600256,2.8801055,2.89223226,2.66182382,2.72245762,73470712,334474672.0
2016-04-21,600256,2.74064776,2.84372522,2.71639424,2.78309142,69340741,318557152.0
