日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,600804,17.9131985,18.47480148,17.7195423,18.37797338,14525407.0,274516400.0
2016-03-14,600804,18.5909952,19.1719638,18.37797338,18.85243107,25986735.0,505494112.0
2016-03-15,600804,18.61036082,18.75560297,18.21336561,18.57162958,18111754.0,345101584.0
2016-03-16,600804,18.54258115,18.83306545,18.40702181,18.76528578,25236481.0,486063632.0
2016-03-17,600804,18.86211388,19.99500265,18.70718892,19.7529324,37005746.0,743398928.0
2016-03-18,600804,19.66578711,20.45977753,19.56895901,19.9465886,35034259.0,723478816.0
2016-03-21,600804,20.05309951,20.51787439,19.79166364,20.00468546,35237343.0,733079264.0
2016-03-22,600804,19.9465886,20.61470249,19.67546992,20.32421819,27913972.0,584512752.0
2016-03-23,600804,20.13056199,20.32421819,19.67546992,20.0434167,20204388.0,415763264.0
2016-03-24,600804,19.79166364,19.91754017,19.52054496,19.53022777,16791827.0,342025168.0
2016-03-25,600804,19.44308248,19.68515273,19.42371686,19.60769025,11540216.0,233007966.0
2016-03-28,600804,19.73356678,20.18865885,19.5592762,19.63673868,15117253.0,310137152.0
2016-03-29,600804,19.5592762,19.71420116,19.08481851,19.24942628,16146466.0,322159696.0
2016-03-30,600804,19.36562,19.99500265,19.36562,19.90785736,15130769.0,308191088.0
2016-03-31,600804,20.08214794,20.8180415,19.8497605,20.55660563,30976289.0,655945872.0
2016-04-01,600804,20.68248216,21.19567109,19.86912612,20.25643852,24810673.0,522582896.0
2016-04-05,600804,19.9465886,20.5275572,19.8497605,20.35326662,21189936.0,443394512.0
2016-04-06,600804,20.20802447,20.54692282,20.15961042,20.37263224,14832754.0,310995824.0
2016-04-07,600804,20.46946034,20.46946034,19.5592762,19.64642149,20498836.0,424830192.0
2016-04-08,600804,19.43339967,19.9465886,19.36562,19.74324959,13383517.0,272339712.0
2016-04-11,600804,19.87880893,20.30485257,19.76261521,19.8497605,20421198.0,421498816.0
2016-04-12,600804,19.82071207,20.09183075,19.36562,19.71420116,15449912.0,313081040.0
2016-04-13,600804,19.82071207,20.25643852,19.80134645,19.96595422,27168379.0,563187184.0
2016-04-14,600804,20.10151356,20.13056199,19.77229802,19.97563703,13805529.0,283798608.0
