日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-14,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-15,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-16,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-17,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-18,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-21,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-22,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-23,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-24,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-25,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-28,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-29,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-30,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-03-31,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-01,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-05,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-06,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-07,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-08,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-11,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-12,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-13,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-14,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-15,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-18,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-19,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-20,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-21,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-22,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-25,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-26,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-27,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-28,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-04-29,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-03,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-04,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-05,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-06,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-09,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-10,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-11,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-12,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-13,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-16,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-17,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-18,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-19,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-20,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-23,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-24,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-25,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-26,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-27,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
2016-05-30,002065,11.5484096,11.5484096,11.5484096,11.5484096,0,0.0
