日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,300033,46.9016842,46.9016842,45.3858503,46.26860063,7601998,393704816.0
2016-03-14,300033,46.94626755,49.55885186,46.94626755,48.66718486,14523894,793351504.0
2016-03-15,300033,48.5066848,49.08626835,47.258351,47.6150178,8563003,463195680.0
2016-03-16,300033,48.65826819,49.041685,46.65201744,47.41885106,7756051,415683360.0
2016-03-17,300033,47.9716846,52.1625195,47.7041845,52.1625195,17690240,999570144.0
2016-03-18,300033,55.62218746,57.37877145,54.8375205,57.37877145,41702807,2631140208.0
2016-03-21,300033,61.525023,63.12110693,60.03593911,63.12110693,43922651,3059123440.0
2016-03-22,300033,60.633356,62.41669,60.52635596,60.76710605,33976754,2335759376.0
2016-03-23,300033,59.8308557,66.84827499,59.741689,66.84827499,32712760,2307353248.0
2016-03-24,300033,66.84827499,73.53577749,66.0725247,67.50810857,43991274,3444057392.0
2016-03-25,300033,67.25844181,69.62135936,65.01144097,66.3400248,25370635,1914155584.0
2016-03-28,300033,67.766692,68.16794215,63.52235708,64.54777413,22354459,1641134976.0
2016-03-29,300033,64.200024,67.3208585,63.31727367,65.26110773,27522476,2025615152.0
2016-03-30,300033,65.8941913,71.78811017,65.24327439,70.61110973,37642739,2915212560.0
2016-03-31,300033,69.550026,70.61110973,68.25710885,68.658359,24302637,1890073008.0
2016-04-01,300033,67.79344201,68.35519222,64.6458575,66.1616914,17894082,1328446192.0
2016-04-05,300033,66.86610833,72.55494379,66.11710805,69.22010921,22922168,1779483936.0
2016-04-06,300033,67.88260871,68.93477577,67.09794175,67.9450254,14261683,1085385408.0
2016-04-07,300033,68.3908589,68.90802576,65.5375245,65.56427451,14205023,1061080768.0
2016-04-08,300033,64.98469096,66.42027483,63.31727367,65.38594111,12504393,907023920.0
2016-04-11,300033,66.97310837,69.8175261,65.45727447,66.05469136,17305963,1310440880.0
2016-04-12,300033,66.875025,66.92852502,63.63827379,65.6266912,12877992,937943728.0
2016-04-13,300033,66.02794135,71.7791935,66.00119134,68.85452574,31257774,2426332944.0
2016-04-14,300033,68.82777573,71.77027683,68.2125255,71.53844341,20799221,1630435504.0
2016-04-15,300033,72.225027,72.72436052,69.77294275,70.22769292,16514355,1316257120.0
2016-04-18,300033,67.766692,71.0658599,67.00877505,69.7283594,11959078,928221088.0
2016-04-19,300033,69.45194263,71.02127655,67.3208585,69.71052606,12934458,1004588928.0
2016-04-20,300033,69.550026,70.2633596,64.23569068,66.12602472,17457872,1310140144.0
2016-04-21,300033,65.43052446,66.4291915,63.7541905,63.9325239,9958736,728270352.0
2016-04-22,300033,63.308357,67.36544185,62.8625235,66.06360803,12916447,957644464.0
2016-04-25,300033,65.1808577,67.97177541,64.12869064,66.85719166,10468905,783431600.0
2016-04-26,300033,66.86610833,67.98960875,65.69802456,67.1425251,7059653,527906784.0
2016-04-27,300033,67.74885866,67.74885866,65.5375245,65.76935792,6231101,463172240.0
2016-04-28,300033,66.0725247,69.550026,65.091691,69.31819258,15142148,1149047344.0
2016-04-29,300033,68.658359,69.2825259,67.46352522,68.31952554,8533485,655218560.0
2016-05-03,300033,67.78452534,74.900028,67.57944193,72.9383606,17093229,1385458176.0
2016-05-04,300033,72.7600272,73.54469416,71.32444333,72.67977717,10491205,852945264.0
2016-05-05,300033,72.5816938,73.44661079,71.92186022,73.04536064,9825423,801525376.0
2016-05-06,300033,72.90269392,74.58794455,68.658359,69.17552586,14220989,1134154256.0
2016-05-09,300033,67.766692,67.77560867,65.1808577,66.92852502,9938044,743168576.0
2016-05-10,300033,66.6966916,68.2125255,66.4291915,67.0533584,7067007,533325936.0
2016-05-11,300033,67.16035844,67.89152538,65.0025243,65.46619114,9253089,684269776.0
2016-05-12,300033,64.03060727,67.56160859,63.2191903,66.83044165,9828894,725647584.0
2016-05-13,300033,66.3400248,67.5883586,64.16435732,64.90444093,7667420,565042912.0
2016-05-16,300033,64.6458575,65.70694123,64.09302396,65.48402448,7431115,540738144.0
2016-05-17,300033,65.48402448,70.04044285,63.99494059,67.27627515,16275768,1219346544.0
2016-05-18,300033,65.091691,65.4483578,63.91469056,64.44077409,9224077,668734128.0
2016-05-19,300033,64.6458575,67.9450254,64.44969076,64.92227427,12964416,963211456.0
2016-05-20,300033,64.20894067,67.12469176,64.01277393,66.08144137,10875549,804674816.0
2016-05-23,300033,66.10819138,68.8366924,66.09927471,67.4100252,12578730,954742608.0
2016-05-24,300033,66.74127495,67.19602512,65.7158579,66.4291915,6108437,455268464.0
2016-05-25,300033,67.54377525,69.1933592,66.33110813,67.0533584,9884193,751933904.0
2016-05-26,300033,66.2508581,68.28385886,64.6458575,67.31194183,9936977,737670672.0
2016-05-27,300033,66.83044165,66.89285834,65.58210785,66.05469136,6995362,519615712.0
2016-05-30,300033,65.983358,66.1616914,64.9133576,65.23435772,4879790,357739952.0
2016-05-31,300033,65.29677441,71.76136016,65.29677441,71.76136016,24811050,1945144864.0
2016-06-01,300033,73.10777733,73.90136096,71.07477657,71.2441933,18511795,1497619168.0
2016-06-02,300033,70.39710965,71.85944353,70.12960955,71.32444333,10896130,868179696.0
2016-06-03,300033,71.33336,78.35969596,70.22769292,73.51794415,22812265,1887665344.0
2016-06-06,300033,73.5625275,77.1291955,72.8491939,74.23127775,16504156,1376661136.0
2016-06-07,300033,73.5625275,73.8300276,72.71544385,73.2950274,8567806,703530912.0
2016-06-08,300033,73.116694,73.16127735,70.8875265,71.96644357,9333465,751651296.0
2016-06-13,300033,70.45060967,72.21611033,66.875025,67.48135856,10806138,847391936.0
2016-06-14,300033,67.31194183,68.658359,66.4291915,67.73102532,8604517,650876560.0
2016-06-15,300033,66.875025,71.7791935,66.70560827,69.71052606,11333853,886190224.0
2016-06-16,300033,69.44302596,70.1741929,67.83802536,68.42652558,8645468,666389040.0
2016-06-17,300033,68.97935912,71.30660999,68.52460895,69.03285914,9736932,763460784.0
2016-06-20,300033,67.99852542,68.99719246,67.41894187,68.4800256,7213931,550875680.0
2016-06-21,300033,69.23794255,71.67219346,68.31060887,69.07744249,11741612,919602720.0
2016-06-22,300033,68.40869224,70.69135976,68.3016922,70.37035964,8480744,662657856.0
2016-06-23,300033,70.2633596,70.2633596,68.3016922,68.90802576,8106888,627228224.0
2016-06-24,300033,68.87235908,69.78185942,65.87635796,68.24819218,9610703,735177520.0
2016-06-27,300033,67.4100252,69.68377605,67.3208585,69.40735928,8330418,643748000.0
2016-06-28,300033,69.4608593,72.23394367,68.61377565,71.49386006,14487409,1148734080.0
2016-06-29,300033,71.91294355,74.4541945,71.52061007,71.7791935,12577317,1025149600.0
2016-06-30,300033,71.7791935,74.31152778,71.7791935,72.62627715,12259191,1005697488.0
2016-07-01,300033,72.4033604,73.10777733,70.29902628,70.7091931,8306238,665175008.0
2016-07-04,300033,70.29902628,77.78011241,69.9958595,74.77519462,18168471,1521810976.0
2016-07-05,300033,74.28477777,74.78411129,72.73327719,73.78544425,10160357,839548000.0
2016-07-06,300033,73.6516942,74.900028,72.9383606,73.75869424,7291533,604656912.0
2016-07-07,300033,73.81219426,73.81219426,71.33336,72.30527703,9948265,805182944.0
2016-07-08,300033,71.76136016,73.116694,71.31552666,71.9575269,6693020,541797840.0
2016-07-11,300033,71.33336,71.7791935,69.9958595,70.16527623,10072873,798727344.0
2016-07-12,300033,69.550026,72.43011041,69.24685922,71.93969356,9553445,757872576.0
2016-07-13,300033,72.26961035,73.116694,71.6900268,71.91294355,9095092,739618672.0
2016-07-14,300033,71.33336,71.55627675,70.1741929,70.60219306,6538347,517338528.0
2016-07-15,300033,71.5116934,71.52061007,69.43410929,70.03152618,7805697,615083936.0
2016-07-18,300033,69.86210945,70.7091931,69.49652598,70.36144297,3808847,299788608.0
2016-07-19,300033,69.82644277,70.18310957,68.7475257,70.04044285,5387293,420368192.0
2016-07-20,300033,70.78052646,73.09886066,70.78052646,71.57411009,12713511,1029208992.0
2016-07-21,300033,71.54736008,71.85944353,70.55760971,70.92319318,6484472,518168608.0
2016-07-22,300033,70.71810977,71.13719326,69.88885946,70.16527623,5742594,453044928.0
2016-07-25,300033,70.30794295,70.7091931,68.99719246,69.38060927,4923264,384664256.0
2016-07-26,300033,69.51435932,70.85185982,69.3716926,70.30794295,4316422,340042720.0
2016-07-27,300033,69.88885946,70.37927631,63.31727367,64.36944073,16096501,1196100064.0
2016-07-28,300033,64.35160739,64.53885746,61.1683562,62.53260671,9900675,696688064.0
2016-07-29,300033,62.55044005,63.10327359,59.76843901,60.67793935,8869583,607663312.0
2016-08-01,300033,60.3658559,60.60660599,58.07427171,60.30343921,6852543,454294464.0
2016-08-02,300033,59.741689,60.94543945,59.2958555,60.33910589,5760715,389021120.0
2016-08-03,300033,60.33910589,60.55310597,59.2066888,59.76843901,4947961,331960976.0
2016-08-04,300033,60.02702244,61.3466896,59.60793895,61.00785614,6769257,459537344.0
2016-08-05,300033,60.9008561,61.2575229,60.0091891,60.07160579,5380162,365067456.0
2016-08-08,300033,59.6525223,60.57985598,58.43093851,60.26777253,6066172,405028912.0
2016-08-09,300033,60.19643917,60.70468936,59.6525223,60.633356,5463568,369825168.0
2016-08-10,300033,61.08810617,62.30077329,60.53527263,60.56202264,6092512,418331808.0
2016-08-11,300033,60.05377245,61.48935632,60.0091891,60.33018922,5648075,384566624.0
2016-08-12,300033,59.6525223,60.9900228,59.5633556,60.60660599,4268711,288919024.0
2016-08-15,300033,60.8116894,66.35785814,59.92893907,64.83310757,20797056,1488506848.0
2016-08-16,300033,64.03952394,65.5375245,63.7541905,64.3783574,10216845,739239840.0
2016-08-17,300033,64.48535744,64.89552426,63.308357,63.55802376,6246704,447919808.0
2016-08-18,300033,63.308357,63.53127375,62.0600232,62.61285674,7341495,516386096.0
2016-08-19,300033,62.51477337,63.31727367,62.3275233,62.9516902,4074242,287502304.0
2016-08-22,300033,63.08544025,64.10194063,62.3275233,62.44344001,3772868,265865238.0
2016-08-23,300033,62.2383566,62.91602352,61.77468976,62.1491899,4902313,342834032.0
2016-08-24,300033,62.19377325,62.63069008,61.74793975,62.28293995,3600037,251461130.0
