日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,002007,11.331054,11.665962,11.191509,11.5738623,3866924,159981066.0
2016-03-14,002007,11.6966619,12.0706425,11.665962,11.8389978,5325439,226853611.0
2016-03-15,002007,11.7915525,11.9478429,11.6687529,11.8110888,3011234,127387146.0
2016-03-16,002007,11.9087703,11.9590065,11.5487442,11.693871,2674527,112582750.0
2016-03-17,002007,11.6882892,12.056688,11.6743347,12.00087,5411046,230949496.0
2016-03-18,002007,12.084597,12.419505,12.00087,12.1599513,11107700,486361056.0
2016-03-21,002007,12.2827509,12.4613685,11.9562156,12.140415,21979059,954940112.0
2016-03-22,002007,12.028779,12.2660055,11.889234,12.196233,12045196,520933488.0
2016-03-23,002007,12.1822785,12.2994963,11.8473705,12.0092427,8972586,387854560.0
2016-03-24,002007,11.861325,12.0929697,11.777598,11.8138797,6617075,283332016.0
2016-03-25,002007,11.7943434,12.0148245,11.7943434,11.889234,3879159,165270856.0
2016-03-28,002007,11.9422611,12.335778,11.9283066,12.0427335,12501731,544447536.0
2016-03-29,002007,12.0427335,12.3022872,11.8976067,12.2743782,9630481,419310576.0
2016-03-30,002007,12.3581052,12.642777,12.168324,12.6120771,13521475,601594304.0
2016-03-31,002007,12.614868,12.6371952,12.3413598,12.3888051,8192684,365112016.0
2016-04-01,002007,12.3608961,12.447414,12.140415,12.2269329,5141816,225558318.0
2016-04-05,002007,12.2380965,12.5618409,12.2073966,12.5255592,6724692,299588240.0
2016-04-06,002007,12.4641594,12.6483588,12.4083414,12.6399861,6031724,271049184.0
2016-04-07,002007,12.6539406,12.6874314,12.3022872,12.3050781,5513488,246269510.0
2016-04-08,002007,12.2408874,12.252051,12.056688,12.1571604,4311124,187898165.0
2016-04-11,002007,12.2911236,12.4781139,12.056688,12.0985515,20050179,876293152.0
2016-04-12,002007,12.168324,12.2436783,12.1069242,12.1543695,7409395,323312992.0
2016-04-13,002007,12.1934421,12.391596,12.1236696,12.2269329,10149818,446892272.0
2016-04-14,002007,12.2408874,12.531141,12.1990239,12.5171865,8286685,367151376.0
2016-04-15,002007,12.5060229,12.5339319,12.3246144,12.4502049,6118045,272558416.0
2016-04-18,002007,12.3860142,12.3860142,12.0873879,12.0929697,6742219,293888720.0
2016-04-19,002007,12.1543695,12.3301962,11.9952882,12.2492601,7653950,332914672.0
2016-04-20,002007,12.2548419,12.5143956,11.72178,12.1041333,13307380,583149280.0
2016-04-21,002007,12.0371517,12.3469416,12.0064518,12.0706425,4812912,210530957.0
2016-04-22,002007,11.945052,12.2436783,11.889234,12.2353056,2606136,112664339.0
2016-04-25,002007,12.252051,12.698595,12.2408874,12.5060229,10408448,464538672.0
2016-04-26,002007,12.4892775,12.6567315,12.4529958,12.5757954,5031724,226599575.0
2016-04-27,002007,12.586959,12.9804759,12.586959,12.7990674,8111775,373285552.0
2016-04-28,002007,12.9748941,12.977685,12.5702136,12.7962765,7438739,340432656.0
2016-04-29,002007,12.8604672,13.1590935,12.8130219,13.0586211,10122465,470594016.0
2016-05-03,002007,12.9804759,14.038227,12.9581487,13.9489182,16371132,801972896.0
2016-05-04,002007,13.9042638,14.066136,13.591683,13.6168011,8945538,443578800.0
2016-05-05,002007,13.5665649,13.8958911,13.5609831,13.703319,6004991,294942016.0
2016-05-06,002007,13.67541,13.842864,13.0474575,13.11723,9214384,441776928.0
2016-05-09,002007,13.089321,13.4940015,12.7488312,13.1423481,10090607,476113056.0
2016-05-10,002007,13.1423481,13.7507643,12.977685,13.6112193,9237275,446553136.0
2016-05-11,002007,13.6447101,14.4484893,13.5805194,14.094045,12279160,621907680.0
2016-05-12,002007,13.9014729,14.3396442,13.67541,14.0298543,8714228,435855696.0
2016-05-13,002007,13.9545,14.149863,13.507956,13.563774,10320203,508415856.0
2016-05-16,002007,13.4270199,13.7730915,13.4270199,13.7730915,6581035,322163584.0
2016-05-17,002007,13.7730915,14.1414903,13.5023742,13.8372822,8387490,414539280.0
2016-05-18,002007,13.7284371,13.7284371,13.256775,13.39632,8147586,390655424.0
2016-05-19,002007,13.3153839,13.5805194,13.3153839,13.340502,4060232,195612804.0
2016-05-20,002007,13.256775,13.619592,13.1535117,13.6056375,4763791,229698913.0
2016-05-23,002007,13.703319,14.094045,13.67541,13.9684545,6894660,342619440.0
2016-05-24,002007,13.9489182,14.373135,13.842864,14.0326452,8668465,437516880.0
2016-05-25,002007,13.982409,14.4317439,13.8735639,13.9545,7981299,405140016.0
2016-05-26,002007,13.9042638,14.3563896,13.4716743,14.3145261,6733792,334065984.0
2016-05-27,002007,14.177772,14.540589,14.094045,14.1638175,5808298,297088672.0
2016-05-30,002007,13.9879908,13.9879908,13.3628292,13.4409744,13355181,649036000.0
2016-05-31,002007,13.4381835,13.8847275,13.3991109,13.8540276,12897525,631027760.0
2016-06-01,002007,13.9545,14.261499,13.9070547,14.1359085,9104624,459435376.0
2016-06-02,002007,14.149863,14.1833538,13.787046,13.9210092,9117912,454167392.0
2016-06-03,002007,13.8763548,14.0326452,13.6419192,13.9349637,8450037,418868784.0
2016-06-06,002007,13.9851999,14.205681,13.870773,14.0856723,9389414,473060064.0
2016-06-07,002007,14.0811612,14.0811612,13.7300325,13.86058035,9602562,295245664.0
2016-06-08,002007,13.865082,13.86958365,13.40141205,13.4689368,11404898,343962608.0
2016-06-13,002007,13.3158807,13.5859797,13.0817949,13.16732625,11326526,335633344.0
2016-06-14,002007,13.12230975,13.3699005,13.12230975,13.234851,5225468,153559462.0
2016-06-15,002007,13.2258477,13.65350445,13.10430315,13.5319599,10523428,315116896.0
2016-06-16,002007,13.50495,13.61749125,13.234851,13.3428906,10504969,312158128.0
2016-06-17,002007,13.32938565,13.6760127,13.2258477,13.4689368,10637324,319991328.0
2016-06-20,002007,13.414917,13.4689368,13.13131305,13.2168444,10694139,314298496.0
2016-06-21,002007,13.2798675,13.40141205,13.0097685,13.1178081,10965863,321949616.0
2016-06-22,002007,13.04128005,13.32038235,13.04128005,13.26636255,8043499,236209534.0
2016-06-23,002007,13.2798675,13.5679731,13.1988378,13.4509302,9938766,295606624.0
2016-06-24,002007,13.4509302,13.594983,13.1268114,13.50044835,10293066,307151296.0
2016-06-27,002007,13.4509302,13.73453415,13.3608972,13.7300325,10086490,305392096.0
2016-06-28,002007,13.70752425,14.3332536,13.6219929,14.15768925,18992113,593786880.0
2016-06-29,002007,14.1982041,14.6213592,14.1801975,14.19370245,16978366,541359232.0
2016-06-30,002007,14.225214,14.45479815,14.0811612,14.135181,9397483,298038416.0
2016-07-01,002007,14.1892008,14.4863097,14.135181,14.28373545,8788829,279586544.0
2016-07-04,002007,14.25672555,14.84194005,14.225214,14.6933856,12544853,409191056.0
2016-07-05,002007,14.68888395,14.9004615,14.40528,14.4863097,12112470,391946432.0
2016-07-06,002007,14.40528,14.765412,14.22071235,14.73390045,12932213,416447408.0
2016-07-07,002007,14.6303625,14.89595985,14.56283775,14.6393658,11063194,361371632.0
2016-07-08,002007,14.5673394,14.67087735,14.40978165,14.4322899,6931273,223394394.0
2016-07-11,002007,14.38277175,14.5133196,14.225214,14.23871895,11417777,364112928.0
2016-07-12,002007,14.23871895,14.6933856,14.0361447,14.6663757,13817510,441930768.0
2016-07-13,002007,14.80592685,14.84194005,14.47280475,14.53582785,9996660,325160000.0
2016-07-14,002007,14.5223229,15.14805225,14.41878495,15.0175044,19883756,658636160.0
2016-07-15,002007,14.9994978,15.1525539,14.89595985,15.04901595,8299192,276538064.0
2016-07-18,002007,14.9904945,15.6477354,14.9094648,15.2335836,14260445,484999616.0
2016-07-19,002007,15.43615785,15.43615785,14.87795325,15.04901595,9862483,330830704.0
2016-07-20,002007,15.04901595,15.29210505,14.945478,15.035511,6641324,222801831.0
2016-07-21,002007,14.945478,15.25609185,14.90496315,15.1075374,6834492,229231214.0
2016-07-22,002007,16.16542515,16.61559015,15.665742,15.95834925,31797645,1137859872.0
2016-07-25,002007,15.935841,17.0522502,15.81429645,16.656105,24018476,885647248.0
2016-07-26,002007,16.5570687,17.12877825,16.34549115,17.0612535,17423551,647223232.0
2016-07-27,002007,17.0522502,17.40788055,16.4670357,16.7911545,25954662,974987216.0
2016-07-28,002007,16.7911545,17.92106865,16.656105,17.6014515,29298726,1137531664.0
2016-07-29,002007,17.466402,17.6284614,17.196303,17.29083765,13944420,538145680.0
2016-08-01,002007,17.1512865,17.1512865,16.48054065,16.5300588,15094697,560001376.0
2016-08-02,002007,16.65160335,16.93970895,16.4310225,16.80465945,12460091,461727072.0
