日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2016-10-13,600018,上港集团,3.68,3.7,3.7,3.66,130205,67414868.0,1.09,0.54,0.02,0.06
2016-10-14,600018,上港集团,3.7,3.68,3.7,3.66,93935,48617977.0,1.08,-0.54,-0.02,0.04
2016-10-17,600018,上港集团,3.69,3.64,3.7,3.64,117091,60499608.0,1.63,-1.09,-0.04,0.05
2016-10-18,600018,上港集团,3.64,3.69,3.7,3.63,163914,84777337.0,1.92,1.37,0.05,0.07
2016-10-19,600018,上港集团,3.7,3.69,3.71,3.67,116208,60309801.0,1.08,0.0,0.0,0.05
2016-10-20,600018,上港集团,3.69,3.68,3.7,3.66,85502,44227564.0,1.08,-0.27,-0.01,0.04
2016-10-21,600018,上港集团,3.68,3.73,3.77,3.67,227150,118481049.0,2.72,1.36,0.05,0.1
2016-10-24,600018,上港集团,3.75,3.75,3.81,3.7,439139,230941017.0,2.95,0.54,0.02,0.19
2016-10-25,600018,上港集团,3.76,3.73,3.77,3.72,225299,117964719.0,1.33,-0.53,-0.02,0.1
2016-10-26,600018,上港集团,3.74,3.72,3.74,3.7,156413,81641293.0,1.07,-0.27,-0.01,0.07
2016-10-27,600018,上港集团,3.72,3.68,3.72,3.68,136504,70859789.0,1.08,-1.08,-0.04,0.06
2016-10-28,600018,上港集团,3.68,3.68,3.71,3.67,129602,67229767.0,1.09,0.0,0.0,0.06
2016-10-31,600018,上港集团,3.68,3.68,3.69,3.65,94833,49046675.0,1.09,0.0,0.0,0.04
2016-11-01,600018,上港集团,3.72,3.69,3.72,3.68,124616,64764408.0,1.09,0.27,0.01,0.05
2016-11-02,600018,上港集团,3.68,3.64,3.7,3.63,187533,96587870.0,1.9,-1.36,-0.05,0.08
2016-11-03,600018,上港集团,3.64,3.66,3.68,3.63,148714,76738894.0,1.37,0.55,0.02,0.07
2016-11-04,600018,上港集团,3.66,3.64,3.68,3.63,109194,56230713.0,1.37,-0.55,-0.02,0.05
2016-11-07,600018,上港集团,3.64,3.63,3.66,3.62,122385,62869985.0,1.1,-0.27,-0.01,0.05
2016-11-08,600018,上港集团,3.65,3.64,3.67,3.63,113156,58247328.0,1.1,0.28,0.01,0.05
2016-11-09,600018,上港集团,3.65,3.62,3.66,3.59,198356,101633942.0,1.92,-0.55,-0.02,0.09
2016-11-10,600018,上港集团,3.64,3.67,3.68,3.63,166863,86186185.0,1.38,1.38,0.05,0.07
2016-11-11,600018,上港集团,3.65,3.72,3.73,3.65,282760,147031578.0,2.18,1.36,0.05,0.12
2016-11-14,600018,上港集团,3.72,3.76,3.81,3.7,421246,221825420.0,2.96,1.08,0.04,0.19
2016-11-15,600018,上港集团,3.78,3.77,3.85,3.75,400222,211765411.0,2.66,0.27,0.01,0.18
2016-11-16,600018,上港集团,3.8,3.81,3.85,3.77,340190,180307622.0,2.12,1.06,0.04,0.15
2016-11-17,600018,上港集团,3.81,3.84,3.85,3.78,354760,188531360.0,1.84,0.79,0.03,0.16
2016-11-18,600018,上港集团,3.83,3.76,3.83,3.75,263045,138736799.0,2.08,-2.08,-0.08,0.12
2016-11-21,600018,上港集团,3.76,3.78,3.81,3.75,281130,148424815.0,1.6,0.53,0.02,0.12
2016-11-22,600018,上港集团,3.77,3.82,3.86,3.75,489511,259726208.0,2.91,1.06,0.04,0.22
2016-11-23,600018,上港集团,3.83,3.83,3.9,3.81,483417,258853790.0,2.36,0.26,0.01,0.21
2016-11-24,600018,上港集团,3.83,3.81,3.86,3.79,251861,134286890.0,1.83,-0.52,-0.02,0.11
2016-11-25,600018,上港集团,3.81,3.8,3.83,3.75,226210,119551641.0,2.1,-0.26,-0.01,0.1
2016-11-28,600018,上港集团,3.8,3.86,3.86,3.79,262259,139874461.0,1.84,1.58,0.06,0.12
2016-11-29,600018,上港集团,3.84,3.94,3.97,3.83,706196,382379472.0,3.63,2.07,0.08,0.31
2016-11-30,600018,上港集团,3.92,3.81,3.93,3.8,378425,202513188.0,3.3,-3.3,-0.13,0.17
2016-12-01,600018,上港集团,3.82,3.89,3.94,3.81,282146,151396711.0,3.41,2.1,0.08,0.12
2016-12-02,600018,上港集团,3.86,3.85,3.94,3.81,345877,185413019.0,3.34,-1.03,-0.04,0.15
2016-12-05,600018,上港集团,3.77,3.82,3.84,3.75,271156,143494908.0,2.34,-0.78,-0.03,0.12
2016-12-06,600018,上港集团,3.82,3.76,3.83,3.75,150838,79598370.0,2.09,-1.57,-0.06,0.07
2016-12-07,600018,上港集团,3.76,3.76,3.78,3.72,136721,71738420.0,1.6,0.0,0.0,0.06
2016-12-08,600018,上港集团,3.76,3.71,3.77,3.7,168688,88231444.0,1.86,-1.33,-0.05,0.07
2016-12-09,600018,上港集团,3.71,3.72,3.73,3.68,190877,99229361.0,1.35,0.27,0.01,0.08
2016-12-12,600018,上港集团,3.7,3.65,3.71,3.54,431198,220772045.0,4.57,-1.88,-0.07,0.19
2016-12-13,600018,上港集团,3.62,3.62,3.63,3.59,95983,49052113.0,1.1,-0.82,-0.03,0.04
2016-12-14,600018,上港集团,3.62,3.56,3.62,3.55,134287,68336234.0,1.93,-1.66,-0.06,0.06
2016-12-15,600018,上港集团,3.56,3.56,3.61,3.52,179595,91002155.0,2.53,0.0,0.0,0.08
2016-12-16,600018,上港集团,3.56,3.6,3.6,3.55,89010,45233551.0,1.4,1.12,0.04,0.04
2016-12-19,600018,上港集团,3.61,3.59,3.63,3.58,85982,43818851.0,1.39,-0.28,-0.01,0.04
2016-12-20,600018,上港集团,3.59,3.6,3.6,3.55,118588,60146366.0,1.39,0.28,0.01,0.05
2016-12-21,600018,上港集团,3.6,3.63,3.63,3.58,154248,78754648.0,1.39,0.83,0.03,0.07
2016-12-22,600018,上港集团,3.62,3.66,3.69,3.6,209069,107838668.0,2.48,0.83,0.03,0.09
2016-12-23,600018,上港集团,3.64,3.62,3.66,3.59,90131,46138384.0,1.91,-1.09,-0.04,0.04
2016-12-26,600018,上港集团,3.6,3.6,3.61,3.55,86896,44112203.0,1.66,-0.55,-0.02,0.04
2016-12-27,600018,上港集团,3.6,3.56,3.6,3.55,110757,56207274.0,1.39,-1.11,-0.04,0.05
2016-12-28,600018,上港集团,3.56,3.61,3.63,3.55,142920,72987817.0,2.25,1.4,0.05,0.06
2016-12-29,600018,上港集团,3.61,3.58,3.64,3.57,81872,41701108.0,1.94,-0.83,-0.03,0.04
2016-12-30,600018,上港集团,3.6,3.62,3.63,3.56,102413,52181477.0,1.96,1.12,0.04,0.05
2017-01-03,600018,上港集团,3.62,3.64,3.67,3.61,131747,67702796.0,1.66,0.55,0.02,0.06
2017-01-04,600018,上港集团,3.65,3.68,3.7,3.64,182055,94234177.0,1.65,1.1,0.04,0.08
2017-01-05,600018,上港集团,3.69,3.75,3.86,3.64,311695,163546956.0,5.98,1.9,0.07,0.14
2017-01-06,600018,上港集团,3.73,3.73,3.78,3.71,211170,110644064.0,1.87,-0.53,-0.02,0.09
2017-01-09,600018,上港集团,3.72,3.75,3.76,3.71,130725,68459375.0,1.34,0.54,0.02,0.06
2017-01-10,600018,上港集团,3.75,3.72,3.75,3.72,67995,35584748.0,0.8,-0.8,-0.03,0.03
2017-01-11,600018,上港集团,3.74,3.68,3.75,3.68,88879,46374270.0,1.88,-1.08,-0.04,0.04
2017-01-12,600018,上港集团,3.7,3.74,3.83,3.7,265060,139896068.0,3.53,1.63,0.06,0.12
2017-01-13,600018,上港集团,3.72,3.79,3.86,3.71,367012,195202476.0,4.01,1.34,0.05,0.16
2017-01-16,600018,上港集团,3.81,3.87,3.9,3.67,626170,332187472.0,6.07,2.11,0.08,0.28
2017-01-17,600018,上港集团,3.82,3.84,3.85,3.78,174657,92782590.0,1.81,-0.78,-0.03,0.08
2017-01-18,600018,上港集团,3.81,3.85,3.88,3.81,226104,120884257.0,1.82,0.26,0.01,0.1
2017-01-19,600018,上港集团,3.82,3.8,3.88,3.78,161702,86248302.0,2.6,-1.3,-0.05,0.07
2017-01-20,600018,上港集团,3.81,3.87,3.87,3.79,178187,95120798.0,2.11,1.84,0.07,0.08
2017-01-23,600018,上港集团,3.87,3.87,3.89,3.83,152697,81872154.0,1.55,0.0,0.0,0.07
2017-01-24,600018,上港集团,3.87,3.86,3.9,3.84,129979,69697592.0,1.55,-0.26,-0.01,0.06
2017-01-25,600018,上港集团,3.85,3.87,3.89,3.84,109937,58963543.0,1.3,0.26,0.01,0.05
2017-01-26,600018,上港集团,3.87,3.84,3.89,3.82,180178,96518293.0,1.81,-0.78,-0.03,0.08
2017-02-03,600018,上港集团,3.85,3.81,3.87,3.8,73122,38868690.0,1.82,-0.78,-0.03,0.03
2017-02-06,600018,上港集团,3.84,3.89,3.91,3.82,295565,158755097.0,2.36,2.1,0.08,0.13
2017-02-07,600018,上港集团,3.89,3.91,3.94,3.86,261053,141263429.0,2.06,0.51,0.02,0.11
2017-02-08,600018,上港集团,3.91,3.92,3.93,3.88,151836,82094377.0,1.28,0.26,0.01,0.07
2017-02-09,600018,上港集团,3.92,3.87,3.93,3.84,335255,179929928.0,2.3,-1.28,-0.05,0.15
2017-02-10,600018,上港集团,3.86,3.89,3.92,3.85,265878,143249959.0,1.81,0.52,0.02,0.12
2017-02-13,600018,上港集团,3.89,3.9,3.92,3.86,298209,160554598.0,1.54,0.26,0.01,0.13
2017-02-14,600018,上港集团,3.9,3.93,3.95,3.87,254216,137472724.0,2.05,0.77,0.03,0.11
2017-02-15,600018,上港集团,3.93,4.47,4.47,3.92,1256048,726409904.0,13.99,13.74,0.54,0.55
2017-02-16,600018,上港集团,4.6,4.74,4.84,4.53,2361879,1461241200.0,6.94,6.04,0.27,1.04
2017-02-17,600018,上港集团,4.61,4.5,4.63,4.48,1215573,734901440.0,3.16,-5.06,-0.24,0.53
2017-02-20,600018,上港集团,4.5,4.55,4.56,4.41,691973,415480624.0,3.33,1.11,0.05,0.3
2017-02-21,600018,上港集团,4.55,4.47,4.55,4.46,511355,305909312.0,1.98,-1.76,-0.08,0.22
2017-02-22,600018,上港集团,4.49,4.45,4.5,4.38,591955,350573280.0,2.68,-0.45,-0.02,0.26
2017-02-23,600018,上港集团,4.42,4.39,4.43,4.36,345797,203403578.0,1.57,-1.35,-0.06,0.15
2017-02-24,600018,上港集团,4.37,4.6,4.67,4.37,1071755,647142640.0,6.83,4.78,0.21,0.47
2017-02-27,600018,上港集团,4.59,4.44,4.59,4.42,447797,268405809.0,3.7,-3.48,-0.16,0.2
2017-02-28,600018,上港集团,4.4,4.41,4.47,4.38,204087,120741899.0,2.03,-0.68,-0.03,0.09
2017-03-01,600018,上港集团,4.4,4.43,4.51,4.37,266323,158587773.0,3.17,0.45,0.02,0.12
2017-03-02,600018,上港集团,4.39,4.31,4.44,4.29,378224,221431611.0,3.39,-2.71,-0.12,0.17
2017-03-03,600018,上港集团,4.31,4.35,4.39,4.3,211238,123751834.0,2.09,0.93,0.04,0.09
2017-03-06,600018,上港集团,4.31,4.37,4.38,4.29,262463,152930720.0,2.07,0.46,0.02,0.12
2017-03-07,600018,上港集团,4.37,4.39,4.41,4.31,224361,131523512.0,2.29,0.46,0.02,0.1
2017-03-08,600018,上港集团,4.35,4.36,4.38,4.32,189969,111112643.0,1.37,-0.68,-0.03,0.08
2017-03-09,600018,上港集团,4.33,4.2,4.33,4.15,426125,243724400.0,4.13,-3.67,-0.16,0.19
