日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,601866,3.63188637,3.69777093,3.59070852,3.64835751,31964948,141367965.0
2016-03-14,601866,3.71424207,3.80483334,3.68129979,3.74718435,42802787,195085589.0
2016-03-15,601866,3.73071321,3.75541992,3.66482865,3.7060065,31463499,141779726.0
2016-03-16,601866,3.73894878,3.74718435,3.63188637,3.65659308,26926761,120396648.0
2016-03-17,601866,3.68129979,3.75541992,3.64835751,3.73071321,47174264,212795834.0
2016-03-18,601866,3.73071321,3.88718904,3.72247764,3.83777562,85134714,394576464.0
2016-03-21,601866,3.90366018,4.00248702,3.84601119,3.96954474,92430010,441502960.0
2016-03-22,601866,3.94483803,3.9530736,3.87895347,3.89542461,65774147,311912288.0
2016-03-23,601866,3.86248233,3.92013132,3.83777562,3.91189575,47218401,222597268.0
2016-03-24,601866,3.8707179,3.8707179,3.77189106,3.78012663,55027166,255649685.0
2016-03-25,601866,3.77189106,3.84601119,3.73894878,3.7883622,45457452,208888295.0
2016-03-28,601866,3.7883622,3.9530736,3.75541992,3.77189106,67592119,316075456.0
2016-03-29,601866,3.75541992,3.79659777,3.6236508,3.66482865,46150299,206756950.0
2016-03-30,601866,3.68129979,3.76365549,3.68129979,3.76365549,39263745,177638151.0
2016-03-31,601866,3.7883622,3.8707179,3.73071321,3.82130448,58574176,270660688.0
2016-04-01,601866,3.7883622,3.86248233,3.76365549,3.84601119,59117437,274213408.0
2016-04-05,601866,3.88718904,4.23308298,3.84601119,4.20837627,224861752,1118796352.0
2016-04-06,601866,4.12602057,4.15072728,4.0354293,4.06837158,138138926,683845872.0
2016-04-07,601866,4.07660715,4.10954943,3.9530736,3.99425145,102224119,499295840.0
2016-04-08,601866,3.9530736,3.98601588,3.88718904,3.97778031,64058846,305677248.0
2016-04-11,601866,4.01895816,4.10954943,3.99425145,4.01072259,70208630,344556864.0
2016-04-12,601866,3.99425145,4.2001407,3.96954474,4.04366487,95809514,474957664.0
2016-04-13,601866,4.06013601,4.24955412,4.06013601,4.14249171,163391665,829164336.0
2016-04-14,601866,4.15072728,4.16719842,4.05190044,4.10131386,68550949,341175344.0
2016-04-15,601866,4.13425614,4.16719842,4.04366487,4.07660715,58847237,292740624.0
2016-04-18,601866,4.04366487,4.06837158,3.97778031,4.00248702,45288207,220752905.0
2016-04-19,601866,4.0354293,4.06013601,3.97778031,4.01072259,33278788,161928287.0
2016-04-20,601866,4.04366487,4.05190044,3.69777093,3.78012663,73918222,344359408.0
2016-04-21,601866,3.78012663,3.82954005,3.72247764,3.74718435,36874301,168850447.0
2016-04-22,601866,3.71424207,3.76365549,3.7060065,3.73894878,25863062,117276492.0
2016-04-25,601866,3.73894878,3.73894878,3.63188637,3.67306422,26284619,117133348.0
2016-04-26,601866,3.67306422,3.71424207,3.64012194,3.69777093,22946651,102430589.0
2016-04-27,601866,3.7060065,3.7060065,3.64835751,3.65659308,20130975,89848929.0
2016-04-28,601866,3.64012194,3.66482865,3.54953067,3.60717966,26525742,116189860.0
2016-04-29,601866,3.58247295,3.61541523,3.55776624,3.59070852,16897330,73609045.0
2016-05-03,601866,3.59894409,3.71424207,3.59894409,3.71424207,32408207,145107999.0
2016-05-04,601866,3.68953536,3.80483334,3.66482865,3.74718435,37804385,171503614.0
2016-05-05,601866,3.73894878,3.74718435,3.68129979,3.71424207,23047567,103839508.0
2016-05-06,601866,3.68953536,3.72247764,3.57423738,3.57423738,40750171,179399239.0
2016-05-09,601866,3.55776624,3.55776624,3.35187699,3.39305484,36868027,153423827.0
