日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,601939,2.7961065,2.81376612,2.77256034,2.80199304,107384004,509303072.0
2016-03-14,601939,2.80787958,2.86085844,2.7961065,2.8255392,140710473,677140672.0
2016-03-15,601939,2.81965266,2.84319882,2.80199304,2.83142574,79198975,379594784.0
2016-03-16,601939,2.81965266,2.87263152,2.81965266,2.86085844,190141318,921595040.0
2016-03-17,601939,2.8549719,2.87851806,2.84908536,2.86674498,142077008,691277072.0
2016-03-18,601939,2.86674498,2.8844046,2.8549719,2.86085844,213202750,1038318256.0
2016-03-21,601939,2.87263152,2.9138373,2.86085844,2.8844046,168009643,823439696.0
2016-03-22,601939,2.8844046,2.90795076,2.87263152,2.87851806,93611515,459388272.0
2016-03-23,601939,2.87851806,2.89029114,2.86085844,2.87263152,57901438,282408752.0
2016-03-24,601939,2.86085844,2.86674498,2.83731228,2.84319882,86751145,419712000.0
2016-03-25,601939,2.83731228,2.8549719,2.83731228,2.84908536,50512683,244314866.0
2016-03-28,601939,2.8549719,2.86085844,2.8255392,2.83731228,102858013,496525344.0
2016-03-29,601939,2.83731228,2.84908536,2.81965266,2.83142574,92304822,444459312.0
2016-03-30,601939,2.83731228,2.89029114,2.83731228,2.8844046,174081938,848184400.0
2016-03-31,601939,2.8844046,2.89029114,2.84319882,2.8549719,212444515,1032325744.0
2016-04-01,601939,2.84908536,2.8549719,2.81965266,2.84908536,154017839,742690816.0
2016-04-05,601939,2.83731228,2.86085844,2.8255392,2.8549719,148244646,716305120.0
2016-04-06,601939,2.84319882,2.8549719,2.83731228,2.84319882,110243408,532909072.0
2016-04-07,601939,2.84908536,2.8549719,2.81376612,2.81376612,130361799,626528688.0
2016-04-08,601939,2.81376612,2.81376612,2.79021996,2.80199304,113399305,540022224.0
2016-04-11,601939,2.80199304,2.83731228,2.80199304,2.8255392,122391960,587026304.0
2016-04-12,601939,2.8255392,2.8255392,2.80199304,2.81376612,83758834,399981616.0
2016-04-13,601939,2.81965266,2.86085844,2.81965266,2.83731228,215464932,1040264224.0
2016-04-14,601939,2.84319882,2.8549719,2.8255392,2.84319882,99800368,481194384.0
