日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,002673,15.3212475,16.2483794,15.3212475,15.81624165,46496046,937577552.0
2016-03-14,002673,16.22480825,16.66480305,15.9183833,16.1069525,83590964,1735509696.0
2016-03-15,002673,16.00481085,16.05195315,15.64338655,15.7612423,45202470,909608544.0
2016-03-16,002673,15.7298141,16.08338135,15.48624555,15.5883872,39418598,789713392.0
2016-03-17,002673,15.70624295,16.4840909,15.54910195,16.1698089,75312533,1537720928.0
2016-03-18,002673,16.3112358,17.7883612,16.1540948,17.7883612,142573725,3119949584.0
2016-03-21,002673,19.2497725,19.5640545,18.86477705,19.5640545,58289031,1438147632.0
2016-03-22,002673,21.1354645,21.52045995,20.4597582,20.899753,282369728,7578234624.0
2016-03-23,002673,20.53047165,22.9897283,20.16904735,22.9897283,221903551,5973596928.0
2016-03-24,002673,21.94474065,23.86186085,21.8111708,22.29045085,236645388,6876386816.0
2016-03-25,002673,21.6068875,21.99974,20.8211825,21.4340324,278923056,7635776256.0
2016-03-28,002673,21.1983209,21.6068875,20.81332545,20.8840389,171248742,4612884224.0
2016-03-29,002673,20.8683248,21.3397478,20.271189,20.75046905,192053256,5102903296.0
2016-03-30,002673,21.1197504,21.6540298,20.92332415,21.39474715,221405070,5992677632.0
2016-03-31,002673,21.5126029,22.2354515,21.056894,21.2297491,208461534,5703721984.0
2016-04-01,002673,20.899753,21.01760875,19.9411929,20.271189,157886880,4107065312.0
2016-04-05,002673,20.271189,21.842599,20.12190505,21.30046255,186091541,4963842304.0
2016-04-06,002673,21.1197504,21.2297491,20.59332805,20.86046775,128248424,3418875520.0
2016-04-07,002673,21.1354645,21.34760485,20.6640415,20.70332675,157142451,4212202528.0
2016-04-08,002673,20.1611903,20.27904605,19.5640545,20.0983339,157894518,4008588048.0
2016-04-11,002673,20.0983339,20.0983339,20.0983339,20.0983339,0,0.0
2016-04-12,002673,20.0983339,20.0983339,20.0983339,20.0983339,0,0.0
2016-04-13,002673,20.0983339,20.0983339,20.0983339,20.0983339,0,0.0
2016-04-14,002673,20.0983339,20.0983339,20.0983339,20.0983339,0,0.0
2016-04-15,002673,20.0983339,20.0983339,20.0983339,20.0983339,0,0.0
2016-04-18,002673,20.0983339,20.0983339,20.0983339,20.0983339,0,0.0
2016-04-19,002673,20.0983339,20.0983339,20.0983339,20.0983339,0,0.0
2016-04-20,002673,20.0983339,20.0983339,20.0983339,20.0983339,0,0.0
2016-04-21,002673,19.2969148,20.01190635,18.9197764,19.03763215,125843000,3093118672.0
2016-04-22,002673,18.7783495,19.328343,18.64477965,19.2026302,98484400,2387597536.0
2016-04-25,002673,18.9512046,19.05334625,18.385497,18.59763735,84031417,1999911088.0
2016-04-26,002673,18.89620525,19.5326263,18.7783495,19.21048725,122169037,2977530208.0
2016-04-27,002673,19.0926315,19.13191675,18.59763735,18.72335015,95484458,2292448880.0
2016-04-28,002673,18.72335015,19.00620395,18.2754983,18.91191935,117179405,2786520368.0
2016-04-29,002673,18.6212085,18.81763475,18.4954957,18.55049505,75273947,1785651856.0
2016-05-03,002673,18.699779,19.5169122,18.4797816,19.39905645,133992292,3273611344.0
2016-05-04,002673,19.328343,19.63476795,19.21048725,19.2812007,101868566,2514038272.0
2016-05-05,002673,19.171202,19.485484,19.1554879,19.41477055,77728405,1911891648.0
2016-05-06,002673,19.44619875,19.52476925,18.071215,18.071215,147897832,3532115088.0
2016-05-09,002673,17.599792,17.756933,16.96337095,17.07336965,106942579,2356440496.0
2016-05-10,002673,17.0497985,17.43479395,17.0497985,17.18336835,66770270,1465095776.0
2016-05-11,002673,17.40336575,17.4740792,16.83765815,17.0026562,63784003,1393306336.0
2016-05-12,002673,16.656946,17.442651,16.53909025,17.26193885,86303898,1881856528.0
2016-05-13,002673,17.2069395,17.30908115,16.91622865,17.0183703,62998085,1371774160.0
2016-05-16,002673,17.02622735,17.30908115,16.82194405,17.30908115,59409484,1292657824.0
2016-05-17,002673,17.3797946,18.03192975,17.07336965,17.48193625,103925124,2313752608.0
2016-05-18,002673,17.19908245,17.9769304,17.0497985,17.59193495,121244440,2693813008.0
2016-05-19,002673,17.5212215,17.87478875,17.3797946,17.48193625,90449369,2029082912.0
2016-05-20,002673,17.1912254,17.8040753,17.0497985,17.73336185,84221083,1877641264.0
