日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,600741,8.62794076,8.67281118,8.55102004,8.63435082,3888699,52277730.0
2016-03-14,600741,8.66640112,8.9099834,8.62794076,8.82024256,9074104,124587753.0
2016-03-15,600741,8.79460232,9.0061343,8.69845142,8.974084,11154852,154338678.0
2016-03-16,600741,8.90357334,9.09587514,8.89716328,9.01895442,15889831,223609141.0
2016-03-17,600741,9.05741478,9.1343355,8.94844376,9.04459466,15797072,222972213.0
2016-03-18,600741,9.06382484,9.2625367,9.04459466,9.11510532,19212298,273902160.0
2016-03-21,600741,9.17920592,9.28176688,9.11510532,9.25612664,20001615,287439312.0
2016-03-22,600741,9.27535682,9.27535682,9.1343355,9.15356568,9678331,138801140.0
2016-03-23,600741,9.12151538,9.27535682,9.09587514,9.22407634,9560121,137092581.0
2016-03-24,600741,9.15997574,9.60867994,9.12151538,9.33945742,16519869,242309080.0
2016-03-25,600741,9.4868888,9.92918294,9.42919826,9.64073024,35357328,531877584.0
2016-03-28,600741,9.6791906,9.8714924,9.37791778,9.47406868,24776472,373374736.0
2016-03-29,600741,9.4868888,9.73688114,9.36509766,9.5509894,16383686,244439035.0
2016-03-30,600741,9.59585982,9.79457168,9.59585982,9.75611132,14384621,218057683.0
2016-03-31,600741,9.78175156,9.935593,9.7112409,9.75611132,17604448,269260304.0
2016-04-01,600741,9.75611132,9.78175156,9.47406868,9.68560066,17926989,268346917.0
2016-04-05,600741,9.61509,9.84585216,9.58944976,9.7753415,19924042,302341728.0
2016-04-06,600741,9.76252138,9.91636282,9.71765096,9.86508234,17048491,261786909.0
2016-04-07,600741,9.92918294,9.92918294,9.55739946,9.62791012,16073633,245301149.0
2016-04-08,600741,9.62791012,9.82021192,9.55739946,9.73047108,14783064,223096497.0
2016-04-11,600741,9.74970126,9.96123324,9.73047108,9.89713264,18681024,287892080.0
2016-04-12,600741,9.89072258,9.9035427,9.76252138,9.8714924,8659542,132587796.0
2016-04-13,600741,9.92277288,10.15353504,9.88431252,9.94200306,20875843,326181936.0
2016-04-14,600741,9.97405336,10.0317439,9.9035427,9.97405336,8125710,126392296.0
2016-04-15,600741,9.98046342,10.02533384,9.8714924,9.9996936,10809374,167775534.0
2016-04-18,600741,9.935593,9.935593,9.60867994,9.6791906,13808182,209250737.0
2016-04-19,600741,9.68560066,9.73047108,9.63432018,9.6791906,13262772,200292271.0
2016-04-20,600741,9.68560066,9.75611132,9.15356568,9.47406868,23659530,348678752.0
2016-04-21,600741,9.46124856,9.57021958,9.36509766,9.43560832,8484255,125429536.0
2016-04-22,600741,9.4227882,9.5830397,9.37791778,9.53175922,5694517,84394855.0
2016-04-25,600741,9.49329886,9.70483084,9.43560832,9.70483084,8680860,129904199.0
2016-04-26,600741,9.62150006,9.76893144,9.58944976,9.74970126,6307229,95207744.0
2016-04-27,600741,9.74970126,9.7753415,9.60867994,9.64073024,6263138,94483476.0
2016-04-28,600741,9.65355036,9.6791906,9.46124856,9.57662964,6033138,89969832.0
2016-04-29,600741,9.5189391,9.65355036,9.4227882,9.57662964,6617006,98942914.0
2016-05-03,600741,9.57662964,9.7432912,9.49329886,9.6471403,23272538,349112944.0
2016-05-04,600741,9.61509,9.76893144,9.59585982,9.73047108,13976080,210941366.0
2016-05-05,600741,9.73047108,9.73047108,9.58944976,9.59585982,14328353,215296440.0
2016-05-06,600741,9.61509,9.65355036,9.20484616,9.21766628,21000668,308508704.0
2016-05-09,600741,9.1984361,9.20484616,8.94844376,9.0061343,16063523,227110034.0
2016-05-10,600741,9.0061343,9.03177454,8.90357334,8.94844376,16593665,231624211.0
2016-05-11,600741,9.04459466,9.1663858,8.95485382,9.08946508,14518822,205337023.0
2016-05-12,600741,9.0381846,9.19202604,8.96767394,9.15997574,10647876,150879518.0
2016-05-13,600741,9.1663858,9.17279586,9.0061343,9.08946508,5785997,82104729.0
2016-05-16,600741,9.05741478,9.15997574,9.0061343,9.12151538,6163198,87592219.0
2016-05-17,600741,9.11510532,9.15356568,9.05741478,9.08305502,6618877,93917766.0
2016-05-18,600741,9.0381846,9.19202604,8.974084,9.12151538,11667593,165288078.0
2016-05-19,600741,9.07664496,9.15997574,9.0702349,9.10869526,4559963,64931268.0
2016-05-20,600741,9.09587514,9.12151538,9.01895442,9.1022852,3337051,47296641.0
2016-05-23,600741,9.10869526,9.26894676,9.10869526,9.24971658,7635509,109633985.0
2016-05-24,600741,9.23689646,9.28176688,9.1343355,9.21766628,6662988,95791103.0
2016-05-25,600741,9.23689646,9.38432784,9.2304864,9.2625367,6524604,94681304.0
2016-05-26,600741,9.2625367,9.33304736,9.14715562,9.23689646,4661996,67022752.0
2016-05-27,600741,9.2304864,9.31381718,9.1663858,9.2625367,4937807,71304432.0
2016-05-30,600741,9.27535682,9.27535682,9.14074556,9.15356568,10446268,149853942.0
2016-05-31,600741,9.17920592,9.46765862,9.14715562,9.42919826,14327939,209070975.0
2016-06-01,600741,9.44201838,9.49970892,9.38432784,9.44201838,6711078,98943302.0
2016-06-02,600741,9.46124856,9.46124856,9.33304736,9.40355802,5695553,83421505.0
2016-06-03,600741,9.40996808,9.68560066,9.40996808,9.65355036,16163040,241001010.0
2016-06-06,600741,9.64073024,9.7112409,9.5189391,9.66637048,8388242,126076369.0
2016-06-07,600741,9.67278054,9.6791906,9.56380952,9.61509,6007430,90040858.0
