日期,股票代码,开盘,最高,最低,收盘,成交量,成交额
2016-03-11,601169,4.201398,4.2762744,4.1639598,4.2596352,41459028,420656672.0
2016-03-14,601169,4.2596352,4.3345116,4.1140422,4.1556402,120216613,1215283632.0
2016-03-15,601169,4.1556402,4.3303518,4.1223618,4.2970734,104515271,1064251408.0
2016-03-16,601169,4.242996,4.430187,4.2263568,4.36779,184087075,1934586272.0
2016-03-17,601169,4.3178724,4.3844292,4.201398,4.2721146,95022391,977660000.0
2016-03-18,601169,4.2721146,4.3012332,4.222197,4.263795,164722975,1687728096.0
2016-03-21,601169,4.263795,4.3428312,4.242996,4.2929136,124827337,1289130000.0
2016-03-22,601169,4.2804342,4.3553106,4.242996,4.2596352,70011516,721730464.0
2016-03-23,601169,4.2388362,4.2929136,4.222197,4.2471558,41390618,422863664.0
2016-03-24,601169,4.2346764,4.2346764,4.1847588,4.1972382,44883072,453625040.0
2016-03-25,601169,4.1972382,4.2180372,4.180599,4.1930784,27236821,274767136.0
2016-03-28,601169,4.1972382,4.222197,4.1223618,4.1473206,43972937,440937472.0
2016-03-29,601169,4.1598,4.1889186,4.1473206,4.1598,44515621,445811232.0
2016-03-30,601169,4.1764392,4.2263568,4.1639598,4.2180372,57824363,585236944.0
2016-03-31,601169,4.2305166,4.2305166,4.1556402,4.1930784,50227584,505221984.0
2016-04-01,601169,4.1639598,4.1847588,4.1015628,4.1722794,75613504,753830256.0
2016-04-05,601169,4.1265216,4.180599,4.1140422,4.1722794,42211326,421325008.0
2016-04-06,601169,4.139001,4.1639598,4.1306814,4.1473206,28999715,289003168.0
2016-04-07,601169,4.1598,4.1598,4.0807638,4.1098824,38726489,383643520.0
2016-04-08,601169,4.0807638,4.1639598,4.076604,4.139001,45861505,455184608.0
2016-04-11,601169,4.1306814,4.1847588,4.1306814,4.1639598,34572272,346084912.0
2016-04-12,601169,4.1598,4.180599,4.1473206,4.1639598,27290372,273064256.0
2016-04-13,601169,4.1764392,4.2554754,4.1556402,4.1847588,124080829,1256937904.0
2016-04-14,601169,4.2055578,4.2471558,4.1930784,4.2471558,56525559,575920720.0
2016-04-15,601169,4.2762744,4.2804342,4.2346764,4.263795,34230838,350224384.0
2016-04-18,601169,4.2263568,4.242996,4.2055578,4.2097176,33163749,336465872.0
2016-04-19,601169,4.242996,4.2513156,4.2055578,4.2388362,26270930,266979191.0
2016-04-20,601169,4.2346764,4.2929136,4.1514804,4.284594,91239137,928422496.0
2016-04-21,601169,4.2762744,4.284594,4.2263568,4.2388362,34263802,350235136.0
2016-04-22,601169,4.2388362,4.284594,4.2346764,4.2554754,27032070,276668976.0
2016-04-25,601169,4.2554754,4.36779,4.2388362,4.3594704,74461818,770380352.0
2016-04-26,601169,4.3303518,4.3927488,4.326192,4.3511508,47230939,494208160.0
2016-04-27,601169,4.3386714,4.36779,4.326192,4.3636302,42921357,449057968.0
2016-04-28,601169,4.3553106,4.3969086,4.3137126,4.3553106,53839029,562968224.0
2016-04-29,601169,4.3345116,4.3428312,4.2721146,4.284594,38184927,394378496.0
2016-05-03,601169,4.2721146,4.3428312,4.263795,4.284594,37161387,384384960.0
2016-05-04,601169,4.2887538,4.3137126,4.2762744,4.2929136,28442342,293121520.0
2016-05-05,601169,4.284594,4.2970734,4.2762744,4.2929136,16897321,174012582.0
2016-05-06,601169,4.2887538,4.3220322,4.263795,4.2679548,32019476,330022400.0
2016-05-09,601169,4.2762744,4.2887538,4.2388362,4.284594,51351891,526845408.0
2016-05-10,601169,4.263795,4.2887538,4.242996,4.263795,30114831,308831200.0
2016-05-11,601169,4.263795,4.305393,4.242996,4.2721146,30018300,308303616.0
2016-05-12,601169,4.2554754,4.305393,4.242996,4.2970734,25831750,266019351.0
2016-05-13,601169,4.2929136,4.2929136,4.2679548,4.284594,19803553,203772048.0
2016-05-16,601169,4.2929136,4.3137126,4.2762744,4.2929136,12427569,128116682.0
2016-05-17,601169,4.2970734,4.305393,4.2804342,4.2970734,14882896,153501768.0
2016-05-18,601169,4.284594,4.3511508,4.2721146,4.3345116,50155862,519687472.0
2016-05-19,601169,4.3178724,4.3761096,4.2929136,4.3012332,26171499,273311936.0
2016-05-20,601169,4.3095528,4.3303518,4.2887538,4.2970734,12008939,124218650.0
2016-05-23,601169,4.3012332,4.3137126,4.2804342,4.2887538,19675080,202872259.0
2016-05-24,601169,4.2887538,4.2970734,4.2721146,4.284594,15361780,158125219.0
2016-05-25,601169,4.305393,4.305393,4.2679548,4.2887538,14955987,154069324.0
2016-05-26,601169,4.2804342,4.2970734,4.2596352,4.2929136,21523306,221545486.0
2016-05-27,601169,4.2887538,4.2929136,4.2721146,4.284594,16018794,164915144.0
2016-05-30,601169,4.2929136,4.4260272,4.2721146,4.3802694,41855507,438145920.0
2016-05-31,601169,4.3802694,4.4884242,4.36779,4.4759448,44823370,480256368.0
2016-06-01,601169,4.450986,4.4884242,4.4052282,4.4260272,22851763,243905359.0
2016-06-02,601169,4.4218674,4.4634654,4.4052282,4.4260272,13326630,142103217.0
2016-06-03,601169,4.4468262,4.4759448,4.430187,4.450986,20863665,223392354.0
2016-06-06,601169,4.4676252,4.4842644,4.4010684,4.4135478,16645861,177286412.0
2016-06-07,601169,4.4426664,4.4426664,4.3969086,4.4135478,12034528,127691407.0
2016-06-08,601169,4.4135478,4.4759448,4.4010684,4.4260272,16513316,176217996.0
2016-06-13,601169,4.4010684,4.4177076,4.2887538,4.2970734,26243701,275128224.0
2016-06-14,601169,4.2929136,4.326192,4.2804342,4.3178724,19845776,205139314.0
2016-06-15,601169,4.2596352,4.3428312,4.2554754,4.3137126,30927979,319898016.0
2016-06-16,601169,4.284594,4.3095528,4.2804342,4.2887538,23702450,244385046.0
2016-06-17,601169,4.284594,4.326192,4.284594,4.2887538,22973101,237794525.0
2016-06-20,601169,4.3095528,4.3178724,4.2762744,4.2929136,18528434,190932988.0
2016-06-21,601169,4.2970734,4.3095528,4.2804342,4.3012332,23881297,246416161.0
2016-06-22,601169,4.284594,4.305393,4.284594,4.305393,18070454,186400881.0
2016-06-23,601169,4.305393,4.3137126,4.2762744,4.305393,26166488,270252256.0
2016-06-24,601169,4.2929136,4.3095528,4.118202,4.3095528,45191626,464629952.0
2016-06-27,601169,4.2804342,4.3178724,4.2762744,4.305393,26563682,274010944.0
2016-06-28,601169,4.2929136,4.3178724,4.2679548,4.3137126,35101006,362087072.0
2016-06-29,601169,4.305393,4.3220322,4.2804342,4.3178724,36353120,375383216.0
2016-06-30,601169,4.305393,4.3178724,4.2929136,4.3137126,25014544,258985697.0
